"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,1
"2",2,1,1,1,1,1
"3",3,0,1,1,1,1
"4",4,0,1,1,1,1
"5",5,1,1,0,1,1
"6",6,0,1,0,0,1
"7",7,0,1,1,1,1
"8",8,1,1,1,1,1
"9",9,0,1,1,1,1
"10",10,0,1,1,1,1
"11",11,1,0,1,0,0
"12",12,0,1,1,1,1
"13",13,1,1,1,1,1
"14",14,1,0,0,0,0
"15",15,1,1,1,1,1
"16",16,0,1,1,1,1
"17",17,1,1,1,0,1
"18",18,0,1,1,1,0
"19",19,0,1,1,1,1
"20",20,0,1,1,1,0
"21",21,1,0,0,0,0
"22",22,1,1,1,1,1
"23",23,0,1,1,1,1
"24",24,1,0,0,0,0
"25",25,1,1,0,1,1
"26",26,1,1,1,1,1
"27",27,0,1,1,1,1
"28",28,0,1,1,0,1
"29",29,0,1,1,1,0
"30",30,1,1,1,1,1
"31",31,0,1,1,1,0
"32",32,1,1,1,1,1
"33",33,0,1,0,1,1
"34",34,0,1,1,1,1
"35",35,1,0,0,0,0
"36",36,1,1,1,1,1
"37",37,1,1,0,1,1
"38",38,0,1,1,1,1
"39",39,1,0,0,0,0
"40",40,1,1,1,1,1
"41",41,0,1,1,0,1
"42",42,1,1,1,1,1
"43",43,0,1,0,1,1
"44",44,1,1,1,1,1
"45",45,1,1,0,1,1
"46",46,0,1,1,1,1
"47",47,1,1,1,1,1
"48",48,1,1,1,1,1
"49",49,0,1,1,1,1
"50",50,0,1,1,1,1
"51",51,0,1,0,1,1
"52",52,1,1,1,1,1
"53",53,0,1,1,1,1
"54",54,0,1,1,1,1
"55",55,1,1,1,1,1
"56",56,1,1,1,1,1
"57",57,0,1,1,1,1
"58",58,1,1,1,1,1
"59",59,0,1,0,0,1
"60",60,0,1,1,1,1
"61",61,0,1,1,1,1
"62",62,1,1,0,1,1
"63",63,0,1,1,1,0
"64",64,1,0,0,0,0
"65",65,0,1,1,1,1
"66",66,1,1,1,1,1
"67",67,1,1,1,1,1
"68",68,1,1,1,1,1
"69",69,1,1,1,1,1
"70",70,0,1,1,1,0
"71",71,1,1,1,1,1
"72",72,0,1,1,1,1
"73",73,1,1,1,1,1
"74",74,0,1,1,1,0
"75",75,1,1,0,1,1
"76",76,1,0,1,0,0
"77",77,1,1,0,1,1
"78",78,0,1,1,1,1
"79",79,0,1,1,1,1
"80",80,0,1,1,1,1
"81",81,1,0,0,0,0
"82",82,0,1,1,1,1
"83",83,1,1,1,1,1
"84",84,1,1,1,1,1
"85",85,0,1,0,1,1
"86",86,0,1,1,1,1
"87",87,1,0,0,0,0
"88",88,1,1,0,1,1
"89",89,1,0,1,0,0
"90",90,1,0,0,0,0
"91",91,1,1,1,1,1
"92",92,1,1,1,1,1
"93",93,0,1,1,1,1
"94",94,0,1,1,1,1
"95",95,0,1,1,1,1
"96",96,1,1,1,1,1
"97",97,1,0,0,0,0
"98",98,0,1,1,1,1
"99",99,1,1,1,1,1
"100",100,1,1,1,1,1
"101",101,1,1,1,1,1
"102",102,1,0,0,0,0
"103",103,1,1,0,1,1
"104",104,1,0,0,0,0
"105",105,1,1,1,1,1
"106",106,1,1,1,1,1
"107",107,1,1,1,1,1
"108",108,0,1,1,0,0
"109",109,1,0,0,0,0
"110",110,0,0,0,0,0
"111",111,1,1,1,1,1
"112",112,0,1,1,1,1
"113",113,0,1,1,1,1
"114",114,0,1,1,1,1
"115",115,1,0,0,0,0
"116",116,0,1,0,1,1
"117",117,1,1,1,1,1
"118",118,0,1,1,1,1
"119",119,0,1,1,1,0
"120",120,0,1,1,1,1
"121",121,1,0,0,0,0
"122",122,0,1,0,1,1
"123",123,0,0,0,0,0
"124",124,0,0,0,1,0
"125",125,0,1,1,1,1
"126",126,1,0,0,0,0
"127",127,0,1,1,1,1
"128",128,1,0,0,0,0
"129",129,1,0,0,1,0
"130",130,0,0,0,0,0
"131",131,0,1,1,1,1
"132",132,1,1,1,1,1
"133",133,1,1,1,1,1
"134",134,1,1,1,1,1
"135",135,1,0,0,0,0
"136",136,1,1,1,1,1
"137",137,1,1,0,1,1
"138",138,0,1,1,0,1
"139",139,0,1,1,1,1
"140",140,1,1,1,0,1
"141",141,0,1,1,1,1
"142",142,0,1,1,1,1
"143",143,0,1,1,1,1
"144",144,1,0,0,1,0
"145",145,0,1,1,1,1
"146",146,0,0,0,0,0
"147",147,1,1,1,1,1
"148",148,1,1,0,1,1
"149",149,0,0,0,0,0
"150",150,1,0,0,0,0
"151",151,1,1,1,1,1
"152",152,1,1,1,1,1
"153",153,1,1,1,0,1
"154",154,1,1,1,1,1
"155",155,1,1,1,1,1
"156",156,1,1,1,1,1
"157",157,1,0,0,0,1
"158",158,0,1,1,0,1
"159",159,1,1,1,1,1
"160",160,1,0,0,0,0
"161",161,1,1,0,1,1
"162",162,1,0,1,0,0
"163",163,1,1,1,1,1
"164",164,1,1,1,1,1
"165",165,1,1,1,1,1
"166",166,0,1,1,1,1
"167",167,0,1,1,1,1
"168",168,1,1,1,1,1
"169",169,0,0,0,0,0
"170",170,0,1,1,1,1
"171",171,1,1,1,1,1
"172",172,1,0,1,0,0
"173",173,1,1,1,1,1
"174",174,1,0,0,0,0
"175",175,0,1,0,0,1
"176",176,1,1,1,1,1
"177",177,0,1,1,1,1
"178",178,0,1,1,1,1
"179",179,0,1,1,1,1
"180",180,0,1,1,1,1
"181",181,0,1,1,1,1
"182",182,0,1,1,1,1
"183",183,0,1,1,1,1
"184",184,0,0,0,0,0
"185",185,1,1,0,1,1
"186",186,1,0,0,0,0
"187",187,0,1,1,1,1
"188",188,0,1,1,1,1
"189",189,0,1,1,1,1
"190",190,0,0,0,0,0
"191",191,0,1,0,1,1
"192",192,1,1,1,1,1
"193",193,1,1,1,1,1
"194",194,0,1,1,1,0
"195",195,1,1,1,1,1
"196",196,1,1,1,1,1
"197",197,1,0,0,0,0
"198",198,0,1,1,1,1
"199",199,0,0,0,0,0
"200",200,0,1,1,1,1
"201",201,0,1,1,1,1
"202",202,1,1,1,1,1
"203",203,1,1,1,1,1
"204",204,1,1,1,1,1
"205",205,0,1,1,0,0
"206",206,1,1,1,1,1
"207",207,1,1,1,1,1
"208",208,1,1,1,1,1
"209",209,0,1,1,1,0
"210",210,1,1,0,1,1
"211",211,1,0,0,1,0
"212",212,0,1,1,1,1
"213",213,0,1,1,1,1
"214",214,0,1,1,1,0
"215",215,1,1,1,1,1
"216",216,0,1,1,1,1
"217",217,0,1,1,1,0
"218",218,1,1,0,1,1
"219",219,1,1,0,1,1
"220",220,0,1,1,1,1
"221",221,1,1,1,1,1
"222",222,1,0,0,0,0
"223",223,1,1,0,1,1
"224",224,1,1,1,1,1
"225",225,1,1,1,1,1
"226",226,0,1,1,1,1
"227",227,1,1,1,1,1
"228",228,0,1,0,1,1
"229",229,0,1,1,1,1
"230",230,1,1,1,1,1
"231",231,0,0,0,0,0
"232",232,1,0,0,0,0
"233",233,1,1,1,0,1
"234",234,0,1,1,1,1
"235",235,0,1,0,1,1
"236",236,1,0,0,0,0
"237",237,0,1,1,1,1
"238",238,0,1,1,1,1
"239",239,1,1,1,1,1
"240",240,1,1,1,1,1
"241",241,0,1,1,1,1
"242",242,0,1,0,1,1
"243",243,1,0,0,0,0
"244",244,0,1,1,1,1
"245",245,0,1,1,1,1
"246",246,1,1,1,1,1
"247",247,0,1,1,1,1
"248",248,1,1,0,1,1
"249",249,0,1,1,1,1
"250",250,0,1,1,1,1
"251",251,1,1,0,1,1
"252",252,1,1,1,1,1
"253",253,0,1,1,1,1
"254",254,0,1,1,1,1
"255",255,0,1,0,1,1
"256",256,0,1,1,1,1
"257",257,1,1,1,1,1
"258",258,1,1,1,1,1
"259",259,1,0,0,0,0
"260",260,0,1,1,1,1
"261",261,1,1,0,1,1
"262",262,0,1,1,1,1
"263",263,0,1,1,1,0
"264",264,1,0,0,1,0
"265",265,1,0,0,0,0
"266",266,1,1,1,1,1
"267",267,1,0,0,0,0
"268",268,0,1,1,0,1
"269",269,1,0,0,1,0
"270",270,1,1,1,1,1
"271",271,0,1,1,1,1
"272",272,0,1,1,1,1
"273",273,1,0,0,0,0
"274",274,1,1,1,1,1
"275",275,1,0,1,1,0
"276",276,1,1,0,1,1
"277",277,0,1,0,1,1
"278",278,0,0,0,0,0
"279",279,0,1,1,1,1
"280",280,1,0,0,0,0
"281",281,1,1,1,1,1
"282",282,1,0,0,0,0
"283",283,0,1,1,1,1
"284",284,0,1,0,1,1
"285",285,1,1,1,1,1
"286",286,1,0,0,0,0
"287",287,1,0,0,0,0
"288",288,1,1,1,1,1
"289",289,0,0,0,1,0
"290",290,0,1,1,1,1
"291",291,0,1,1,1,1
"292",292,0,1,1,1,0
"293",293,0,1,1,1,1
"294",294,0,1,1,1,1
"295",295,1,0,0,0,0
"296",296,1,1,0,1,1
"297",297,0,1,1,1,1
"298",298,0,1,1,1,1
"299",299,0,1,1,1,1
"300",300,1,1,1,1,1
"301",301,0,1,1,1,1
"302",302,0,1,0,1,1
"303",303,1,1,1,1,1
"304",304,1,1,1,1,1
"305",305,0,1,1,1,0
"306",306,0,1,1,1,1
"307",307,1,1,1,1,1
"308",308,0,1,1,1,1
"309",309,1,1,0,1,1
"310",310,1,1,0,1,1
"311",311,0,1,1,1,1
"312",312,0,1,1,1,1
"313",313,0,1,1,1,1
"314",314,0,1,0,1,1
"315",315,0,1,1,1,1
"316",316,0,1,1,1,0
"317",317,0,1,1,1,1
"318",318,0,1,0,1,1
"319",319,1,1,1,1,1
"320",320,1,1,1,1,1
"321",321,1,0,0,1,0
"322",322,1,1,1,1,1
"323",323,0,0,0,0,0
"324",324,1,1,1,1,1
"325",325,0,0,0,0,0
"326",326,1,1,1,1,1
"327",327,1,1,1,1,1
"328",328,1,1,1,0,1
"329",329,1,1,1,1,1
"330",330,1,1,1,1,1
"331",331,0,1,1,1,1
"332",332,1,1,1,0,1
"333",333,0,1,1,1,0
"334",334,0,1,1,1,0
"335",335,0,0,0,0,0
"336",336,1,0,0,0,0
"337",337,0,1,0,1,1
"338",338,0,1,1,0,0
"339",339,1,1,1,1,1
"340",340,1,1,1,1,1
"341",341,0,1,0,1,0
"342",342,1,1,1,1,1
"343",343,1,1,1,1,1
"344",344,1,1,1,1,1
"345",345,1,0,0,0,0
"346",346,1,1,1,1,1
"347",347,1,1,1,1,1
"348",348,0,1,1,1,1
"349",349,1,1,1,1,1
"350",350,0,1,1,0,1
"351",351,0,1,0,1,1
"352",352,0,1,1,1,1
"353",353,1,1,1,0,1
"354",354,0,1,1,1,1
"355",355,1,0,0,0,0
"356",356,0,1,0,1,1
"357",357,0,1,1,1,1
"358",358,0,1,1,1,1
"359",359,0,1,1,1,1
"360",360,0,1,0,1,1
"361",361,1,1,1,1,1
"362",362,1,1,1,1,1
"363",363,0,1,1,1,1
"364",364,1,1,1,1,1
"365",365,1,1,0,1,1
"366",366,0,1,0,1,0
"367",367,0,1,1,0,1
"368",368,1,0,0,0,0
"369",369,0,1,1,1,1
