"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,1,1,1
"2",2,0,1,0,1,1
"3",3,1,1,1,1,0
"4",4,1,1,1,1,1
"5",5,1,1,1,1,1
"6",6,0,1,1,0,1
"7",7,1,1,1,1,1
"8",8,1,1,0,1,1
"9",9,0,1,1,1,1
"10",10,0,1,1,1,1
"11",11,0,1,1,1,1
"12",12,1,1,1,0,1
"13",13,1,1,1,1,1
"14",14,0,1,1,1,1
"15",15,1,0,0,1,0
"16",16,0,1,1,1,1
"17",17,0,1,1,1,1
"18",18,1,0,0,1,0
"19",19,1,0,0,0,0
"20",20,1,1,1,1,1
"21",21,1,1,0,1,1
"22",22,1,1,1,1,1
"23",23,1,1,1,1,1
"24",24,1,1,1,1,1
"25",25,0,1,1,1,1
"26",26,1,1,1,1,0
"27",27,0,1,0,1,1
"28",28,1,1,1,1,1
"29",29,0,1,1,1,1
"30",30,1,0,0,0,0
"31",31,0,1,1,0,1
"32",32,1,1,1,0,1
"33",33,0,1,1,1,1
"34",34,0,1,1,1,1
"35",35,1,0,0,0,0
"36",36,0,1,0,1,1
"37",37,1,0,0,0,0
"38",38,1,1,0,0,1
"39",39,0,1,1,1,1
"40",40,0,1,1,1,1
"41",41,0,1,1,0,1
"42",42,0,1,1,1,1
"43",43,0,1,1,1,1
"44",44,1,1,0,1,1
"45",45,1,0,0,0,0
"46",46,1,1,1,1,1
"47",47,0,1,1,1,0
"48",48,1,1,1,1,1
"49",49,0,1,1,1,1
"50",50,1,0,0,0,0
"51",51,1,1,1,1,1
"52",52,1,1,1,1,1
"53",53,1,1,1,1,1
"54",54,0,1,1,1,1
"55",55,1,1,1,1,1
"56",56,1,0,0,0,0
"57",57,0,1,1,1,1
"58",58,0,1,1,1,0
"59",59,0,0,0,0,0
"60",60,0,0,0,0,0
"61",61,0,1,1,1,1
"62",62,1,1,1,1,1
"63",63,0,1,0,1,1
"64",64,0,1,1,1,1
"65",65,1,1,0,1,1
"66",66,1,0,0,0,0
"67",67,1,1,1,1,1
"68",68,1,0,0,0,0
"69",69,1,1,0,1,1
"70",70,0,0,0,0,1
"71",71,1,0,0,0,0
"72",72,1,1,1,1,1
"73",73,1,1,0,0,0
"74",74,0,1,0,1,1
"75",75,1,1,0,1,1
"76",76,1,0,0,0,0
"77",77,1,0,0,0,0
"78",78,0,0,1,0,0
"79",79,0,1,1,1,0
"80",80,0,1,0,1,0
"81",81,1,1,1,1,1
"82",82,0,1,1,1,1
"83",83,1,0,0,0,0
"84",84,0,1,1,1,1
"85",85,0,1,1,1,1
"86",86,0,1,1,0,1
"87",87,0,1,0,1,0
"88",88,1,1,1,1,1
"89",89,0,1,1,1,1
"90",90,1,1,1,1,1
"91",91,1,0,0,0,0
"92",92,0,1,0,1,1
"93",93,0,1,1,0,1
"94",94,0,1,1,1,1
"95",95,0,1,0,1,1
"96",96,0,1,1,1,1
"97",97,0,1,1,1,1
"98",98,1,1,1,1,1
"99",99,0,1,1,1,1
"100",100,0,1,1,1,0
"101",101,1,1,1,1,1
"102",102,0,1,1,1,1
"103",103,0,1,1,1,0
"104",104,0,1,1,0,1
"105",105,1,0,0,0,0
"106",106,1,1,0,1,1
"107",107,1,1,1,1,1
"108",108,0,1,1,1,0
"109",109,1,1,1,1,1
"110",110,0,1,1,1,1
"111",111,1,1,1,1,1
"112",112,1,1,1,1,1
"113",113,1,1,0,1,1
"114",114,0,1,1,1,1
"115",115,1,0,0,0,0
"116",116,0,1,1,1,1
"117",117,1,0,0,0,0
"118",118,1,0,0,0,0
"119",119,1,1,1,1,1
"120",120,0,1,1,1,1
"121",121,0,1,1,1,1
"122",122,0,1,1,1,1
"123",123,1,0,0,0,0
"124",124,0,1,1,1,1
"125",125,1,1,1,1,1
"126",126,0,1,1,1,1
"127",127,1,1,1,1,0
"128",128,0,0,0,0,0
"129",129,0,0,0,0,0
"130",130,0,1,1,1,1
"131",131,1,0,0,0,0
"132",132,1,1,1,1,1
"133",133,0,1,0,1,1
"134",134,1,1,1,1,1
"135",135,0,1,1,1,1
"136",136,0,1,0,1,1
"137",137,0,1,1,1,0
"138",138,0,1,1,0,1
"139",139,0,1,1,1,1
"140",140,0,0,1,0,0
"141",141,0,1,1,1,1
"142",142,1,1,1,0,1
"143",143,1,1,0,1,1
"144",144,0,0,0,0,1
"145",145,1,0,0,0,0
"146",146,0,1,1,1,1
"147",147,1,0,0,0,0
"148",148,0,1,1,1,0
"149",149,0,1,1,1,1
"150",150,0,1,1,1,1
"151",151,0,1,1,1,1
"152",152,0,1,1,1,0
"153",153,1,1,0,1,0
"154",154,0,1,0,1,1
"155",155,1,1,1,1,1
"156",156,0,1,1,1,1
"157",157,0,1,0,0,1
"158",158,0,1,1,1,1
"159",159,0,1,1,1,1
"160",160,1,0,0,0,0
"161",161,0,0,0,0,0
"162",162,0,1,1,1,1
"163",163,0,1,1,1,1
"164",164,0,1,0,1,1
"165",165,0,1,1,1,1
"166",166,1,1,1,1,1
"167",167,1,0,0,0,0
"168",168,0,1,1,1,1
"169",169,0,1,1,1,1
"170",170,0,1,1,1,1
"171",171,1,1,1,1,1
"172",172,0,1,1,1,1
"173",173,1,1,1,1,1
"174",174,0,1,0,1,1
"175",175,1,1,1,0,1
"176",176,0,1,1,1,1
"177",177,1,1,1,1,1
"178",178,1,1,1,1,1
"179",179,0,1,1,1,1
"180",180,0,1,1,1,0
"181",181,0,1,1,1,1
"182",182,0,1,0,1,0
"183",183,0,0,0,0,0
"184",184,0,1,1,1,1
"185",185,0,1,1,1,1
"186",186,1,1,1,1,1
"187",187,0,0,0,0,0
"188",188,0,1,0,0,0
"189",189,1,1,1,1,1
"190",190,1,1,1,1,0
"191",191,1,0,0,0,0
"192",192,1,1,1,1,1
"193",193,0,1,1,1,1
"194",194,0,1,1,1,1
"195",195,1,1,1,1,1
"196",196,0,1,1,1,1
"197",197,1,0,0,0,0
"198",198,0,1,1,1,1
"199",199,0,1,0,1,1
"200",200,1,1,1,0,1
"201",201,0,1,1,1,0
"202",202,1,1,1,1,1
"203",203,1,0,0,0,0
"204",204,0,0,0,0,0
"205",205,1,1,1,1,1
"206",206,0,1,1,0,1
"207",207,0,1,0,1,1
"208",208,0,1,1,1,1
"209",209,1,1,1,1,1
"210",210,0,1,0,1,1
"211",211,0,1,1,1,1
"212",212,1,1,1,1,1
"213",213,0,1,1,1,0
"214",214,0,1,1,1,0
"215",215,1,1,1,1,1
"216",216,1,1,1,1,0
"217",217,0,1,1,1,0
"218",218,1,0,0,0,0
"219",219,0,1,1,1,0
"220",220,0,1,1,0,1
"221",221,1,1,1,0,1
"222",222,0,1,1,1,1
"223",223,1,1,1,1,1
"224",224,1,1,0,1,1
"225",225,1,1,1,1,1
"226",226,0,1,1,1,1
"227",227,1,1,1,1,1
"228",228,0,1,1,1,1
"229",229,0,1,1,1,1
"230",230,0,1,1,1,0
"231",231,1,0,0,0,0
"232",232,1,0,1,0,0
"233",233,1,1,0,1,1
"234",234,1,1,1,1,1
"235",235,0,1,1,1,1
"236",236,0,1,1,1,1
"237",237,0,0,0,0,0
"238",238,0,1,0,1,1
"239",239,0,1,1,1,0
"240",240,0,1,1,1,1
"241",241,1,1,1,1,1
"242",242,0,1,1,1,0
"243",243,0,1,1,1,1
"244",244,0,1,1,1,1
"245",245,0,1,1,1,1
"246",246,1,1,1,1,1
"247",247,1,1,1,1,1
"248",248,1,1,1,1,1
"249",249,1,1,1,1,1
"250",250,0,1,1,0,1
"251",251,1,0,0,0,0
"252",252,0,1,1,1,1
"253",253,0,1,0,1,1
"254",254,0,1,1,1,0
"255",255,0,1,0,1,1
"256",256,1,1,1,1,1
"257",257,0,1,0,0,1
"258",258,0,1,1,1,1
"259",259,0,0,0,0,0
"260",260,1,0,0,0,0
"261",261,0,1,1,1,1
"262",262,1,0,0,0,0
"263",263,0,1,0,0,1
"264",264,1,0,0,0,0
"265",265,1,1,0,1,1
"266",266,0,1,1,1,1
"267",267,0,1,1,1,1
"268",268,1,0,0,0,0
"269",269,1,1,1,1,1
"270",270,1,1,1,1,1
"271",271,0,1,1,1,1
"272",272,1,1,0,0,1
"273",273,0,1,1,0,0
"274",274,1,0,0,0,0
"275",275,0,1,1,0,1
"276",276,0,1,1,1,1
"277",277,1,1,1,1,1
"278",278,1,1,1,1,1
"279",279,0,1,1,1,1
"280",280,1,1,1,1,1
"281",281,1,1,1,1,1
"282",282,1,1,1,0,1
"283",283,1,1,1,1,1
"284",284,1,1,0,1,1
"285",285,1,1,1,1,1
"286",286,1,1,0,1,1
"287",287,1,1,0,1,1
"288",288,0,1,1,1,1
"289",289,0,1,1,1,1
"290",290,1,1,1,1,1
"291",291,1,1,1,1,1
"292",292,1,1,0,1,1
"293",293,1,1,1,1,1
"294",294,1,1,0,1,1
"295",295,1,0,0,0,0
"296",296,0,1,1,1,1
"297",297,0,1,0,1,1
"298",298,0,1,1,1,0
"299",299,1,1,0,1,1
"300",300,0,1,1,1,1
"301",301,1,1,0,1,1
"302",302,1,1,0,1,1
