"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,0,0,0,0
"2",2,1,1,1,1,1
"3",3,0,1,1,1,1
"4",4,0,1,1,1,1
"5",5,1,1,1,1,1
"6",6,1,1,1,1,1
"7",7,1,0,0,0,0
"8",8,1,0,0,0,0
"9",9,0,1,1,1,1
"10",10,1,0,0,0,0
"11",11,0,1,1,1,1
"12",12,0,1,0,1,1
"13",13,1,1,1,0,1
"14",14,1,1,1,1,1
"15",15,1,1,1,1,1
"16",16,1,1,1,1,1
"17",17,1,1,1,1,1
"18",18,0,0,0,0,0
"19",19,0,1,0,1,1
"20",20,1,1,1,1,1
"21",21,1,1,0,1,1
"22",22,1,1,1,1,1
"23",23,0,1,1,1,1
"24",24,0,1,1,1,1
"25",25,0,1,1,1,1
"26",26,0,1,1,1,1
"27",27,0,0,1,0,0
"28",28,0,1,1,1,1
"29",29,1,0,0,0,0
"30",30,0,1,1,1,1
"31",31,1,1,0,1,1
"32",32,1,1,1,1,1
"33",33,0,1,0,1,1
"34",34,0,1,1,1,1
"35",35,1,1,1,1,1
"36",36,1,1,1,1,1
"37",37,0,1,1,1,1
"38",38,0,1,1,1,1
"39",39,0,1,1,1,1
"40",40,1,1,1,1,1
"41",41,0,1,1,1,1
"42",42,0,0,0,0,1
"43",43,0,1,1,1,1
"44",44,0,1,1,1,1
"45",45,1,1,1,1,1
"46",46,1,1,1,1,1
"47",47,0,1,1,1,1
"48",48,0,1,0,1,1
"49",49,1,1,1,1,1
"50",50,0,1,1,1,1
"51",51,0,1,1,1,1
"52",52,0,1,1,1,0
"53",53,1,1,1,1,1
"54",54,1,1,0,1,1
"55",55,0,1,1,1,1
"56",56,1,1,0,1,1
"57",57,0,1,1,1,1
"58",58,0,1,0,1,1
"59",59,1,1,1,0,1
"60",60,0,1,1,1,0
"61",61,0,1,1,1,1
"62",62,1,0,0,1,0
"63",63,1,1,0,1,1
"64",64,1,0,0,0,0
"65",65,1,1,1,1,1
"66",66,0,1,1,1,1
"67",67,1,0,0,0,0
"68",68,0,1,1,1,1
"69",69,0,1,1,1,1
"70",70,0,1,0,0,1
"71",71,0,1,1,1,1
"72",72,1,0,0,1,0
"73",73,0,1,1,1,1
"74",74,1,1,1,1,1
"75",75,0,1,1,1,1
"76",76,1,1,0,1,0
"77",77,0,1,1,1,1
"78",78,1,1,0,1,1
"79",79,0,1,1,1,1
"80",80,0,1,0,1,1
"81",81,1,1,1,1,1
"82",82,0,1,1,1,1
"83",83,0,1,1,1,1
"84",84,0,1,1,1,1
"85",85,0,1,1,1,1
"86",86,0,1,1,0,1
"87",87,1,0,0,0,0
"88",88,0,1,1,1,0
"89",89,1,1,0,1,1
"90",90,0,1,1,1,1
"91",91,1,0,1,0,0
"92",92,0,0,0,0,0
"93",93,0,1,1,1,0
"94",94,1,0,0,0,0
"95",95,1,1,0,1,1
"96",96,0,1,1,1,1
"97",97,0,1,1,1,1
"98",98,1,0,0,0,0
"99",99,0,1,0,1,0
"100",100,0,1,1,0,0
"101",101,0,1,1,1,1
"102",102,0,1,1,1,0
"103",103,0,1,1,1,1
"104",104,1,1,1,1,1
"105",105,1,1,1,1,1
"106",106,0,1,1,1,1
"107",107,0,1,1,1,1
"108",108,1,1,1,1,1
"109",109,1,1,1,1,1
"110",110,0,1,1,0,1
"111",111,1,0,0,0,0
"112",112,1,1,1,1,1
"113",113,1,1,1,0,0
"114",114,1,1,0,1,1
"115",115,1,1,0,1,1
"116",116,0,1,1,1,0
"117",117,0,1,1,0,1
"118",118,1,1,1,0,1
"119",119,0,1,1,1,1
"120",120,0,1,1,1,1
"121",121,0,1,1,1,1
"122",122,1,1,1,1,1
"123",123,0,1,1,1,1
"124",124,1,1,1,0,1
"125",125,1,0,0,0,0
"126",126,1,1,1,1,1
"127",127,0,1,0,1,1
"128",128,0,1,1,1,1
"129",129,0,0,0,0,0
"130",130,0,1,0,1,1
