"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,1
"2",2,0,1,1,0,1
"3",3,0,1,1,1,1
"4",4,0,1,1,0,1
"5",5,1,0,0,0,0
"6",6,0,1,1,1,1
"7",7,1,1,1,1,1
"8",8,1,1,1,0,1
"9",9,0,1,1,1,1
"10",10,1,0,0,0,0
"11",11,0,0,0,0,0
"12",12,0,1,1,1,1
"13",13,0,0,1,0,0
"14",14,0,1,1,0,1
"15",15,0,1,1,1,1
"16",16,1,1,1,1,1
"17",17,1,1,1,1,1
"18",18,0,1,0,1,1
"19",19,1,0,0,0,0
"20",20,0,1,1,1,1
"21",21,1,1,1,1,1
"22",22,0,1,0,1,0
"23",23,0,1,1,1,1
"24",24,0,1,1,1,1
"25",25,1,1,1,1,1
"26",26,0,1,1,1,1
"27",27,1,0,1,0,0
"28",28,0,1,0,1,1
"29",29,0,1,0,0,1
"30",30,0,1,1,1,1
"31",31,0,1,1,1,1
"32",32,0,1,1,1,1
"33",33,1,1,0,0,1
"34",34,0,1,1,0,0
"35",35,1,0,0,0,0
"36",36,0,1,1,1,1
"37",37,0,0,0,0,0
"38",38,0,1,1,1,0
"39",39,1,0,0,1,0
"40",40,0,1,1,1,1
"41",41,1,1,1,1,1
"42",42,1,1,1,0,1
"43",43,0,1,1,1,1
"44",44,1,1,0,1,1
"45",45,1,1,0,1,1
"46",46,0,1,1,1,1
"47",47,1,0,0,0,0
"48",48,1,1,0,0,1
"49",49,0,1,1,1,1
"50",50,1,1,1,1,1
"51",51,1,1,1,1,1
"52",52,0,1,1,1,1
"53",53,0,0,0,0,0
"54",54,1,1,1,1,1
"55",55,1,1,1,1,1
"56",56,1,0,0,0,0
"57",57,1,1,1,1,1
"58",58,0,1,1,1,1
"59",59,1,1,1,1,1
"60",60,0,1,0,1,1
"61",61,1,0,0,0,0
"62",62,1,1,1,1,1
"63",63,0,1,1,1,1
"64",64,1,1,1,1,1
"65",65,1,1,1,1,1
"66",66,0,1,1,1,0
"67",67,1,1,1,1,1
"68",68,1,1,1,1,1
"69",69,1,1,1,1,1
"70",70,0,1,1,1,1
"71",71,1,1,1,1,0
"72",72,0,1,0,1,1
"73",73,0,0,0,1,0
