"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,0,0,1
"2",2,0,1,1,0,1
"3",3,0,1,1,1,1
"4",4,1,1,1,1,1
"5",5,1,1,1,1,1
"6",6,1,1,0,1,1
"7",7,0,1,1,1,1
"8",8,1,0,0,0,0
"9",9,1,1,1,1,1
"10",10,1,1,1,1,1
"11",11,0,1,1,1,1
"12",12,1,1,1,1,1
"13",13,0,1,0,1,0
"14",14,0,0,0,0,0
"15",15,0,1,1,1,1
"16",16,1,1,1,1,1
"17",17,1,0,1,0,0
"18",18,0,1,0,1,1
"19",19,1,1,1,1,1
"20",20,1,1,0,1,1
"21",21,0,1,1,0,0
"22",22,0,1,1,1,0
"23",23,0,1,1,1,1
"24",24,1,1,0,1,1
"25",25,1,1,1,1,1
"26",26,1,1,1,1,1
"27",27,0,1,1,1,1
"28",28,0,1,1,1,1
"29",29,0,1,1,1,1
"30",30,0,1,0,1,1
"31",31,1,1,1,1,0
"32",32,0,1,1,1,1
"33",33,1,0,0,0,0
"34",34,0,1,0,1,1
"35",35,0,1,0,1,1
"36",36,0,0,0,1,0
"37",37,1,0,0,1,0
"38",38,1,1,1,1,1
"39",39,0,1,1,1,1
"40",40,0,0,0,0,0
"41",41,0,1,1,1,1
"42",42,0,1,0,1,0
"43",43,0,1,1,1,0
"44",44,1,1,1,1,1
"45",45,1,1,1,1,1
"46",46,1,1,1,1,1
"47",47,0,1,1,1,1
"48",48,0,1,0,0,1
"49",49,1,0,0,0,0
"50",50,0,1,1,1,1
"51",51,0,1,1,1,0
"52",52,1,0,0,0,0
"53",53,0,1,0,1,0
"54",54,0,1,1,1,1
"55",55,1,1,1,1,1
"56",56,0,1,0,1,1
"57",57,0,1,1,1,1
"58",58,0,1,1,1,0
"59",59,0,1,1,1,1
"60",60,0,1,1,1,1
"61",61,1,1,0,1,0
"62",62,1,1,0,1,1
"63",63,0,1,1,1,1
"64",64,1,1,1,0,1
"65",65,1,1,0,1,1
"66",66,0,1,1,1,1
"67",67,1,1,1,1,1
"68",68,0,1,1,1,0
"69",69,0,1,1,1,1
"70",70,0,1,1,1,0
"71",71,0,1,1,1,1
"72",72,0,1,0,1,1
"73",73,1,0,0,0,0
"74",74,0,0,1,0,0
"75",75,0,1,1,1,0
"76",76,0,1,1,1,1
"77",77,1,0,0,0,0
"78",78,0,1,1,1,1
"79",79,1,1,1,1,1
"80",80,0,1,1,1,1
"81",81,0,1,1,1,1
"82",82,0,1,0,1,0
"83",83,1,1,0,1,1
"84",84,1,1,1,1,1
"85",85,1,1,1,1,1
"86",86,1,0,0,0,0
"87",87,0,1,1,0,1
"88",88,1,1,1,1,1
"89",89,1,0,0,0,0
"90",90,0,1,1,1,1
"91",91,0,0,0,0,0
"92",92,0,1,1,1,1
"93",93,1,1,1,1,1
"94",94,1,1,1,1,1
"95",95,0,1,1,1,0
"96",96,0,1,0,1,1
"97",97,1,1,1,1,1
"98",98,1,1,1,0,1
"99",99,1,0,0,0,0
"100",100,0,1,1,1,1
"101",101,1,1,1,1,1
"102",102,0,0,0,0,0
"103",103,1,0,0,0,0
"104",104,1,1,1,1,1
"105",105,1,1,1,0,1
"106",106,0,1,1,0,0
"107",107,1,1,1,1,0
"108",108,1,1,1,1,1
"109",109,1,1,1,1,1
"110",110,1,0,0,0,0
"111",111,0,1,1,1,1
"112",112,1,1,0,1,1
"113",113,0,1,1,1,1
"114",114,0,1,0,1,1
"115",115,1,0,0,0,0
"116",116,0,1,1,1,0
"117",117,1,1,1,1,1
"118",118,0,1,1,1,1
"119",119,0,1,1,1,1
"120",120,0,0,0,0,0
"121",121,0,1,0,1,1
"122",122,0,1,1,1,1
"123",123,1,0,0,0,0
"124",124,0,0,0,0,0
"125",125,1,1,1,1,1
"126",126,0,1,1,1,1
"127",127,0,1,1,1,1
"128",128,0,1,1,1,1
"129",129,0,1,1,1,1
"130",130,0,1,1,0,1
"131",131,0,1,1,1,0
"132",132,0,1,1,1,1
"133",133,0,0,0,0,0
"134",134,1,1,1,1,1
"135",135,0,1,1,1,1
"136",136,1,1,1,1,1
"137",137,0,0,1,0,0
"138",138,0,1,0,1,1
"139",139,1,1,1,1,1
"140",140,0,1,1,1,1
"141",141,1,1,1,1,1
"142",142,0,1,0,1,1
"143",143,1,1,0,1,1
"144",144,1,0,1,0,0
"145",145,0,1,0,1,0
"146",146,0,1,1,1,1
"147",147,0,1,1,1,1
"148",148,0,1,1,1,1
"149",149,0,1,1,1,0
"150",150,1,1,1,1,1
"151",151,0,1,1,0,1
"152",152,0,0,1,0,0
"153",153,1,0,0,0,0
"154",154,1,1,0,1,1
"155",155,1,0,0,0,0
"156",156,0,1,0,1,1
"157",157,1,1,1,1,1
"158",158,1,1,1,1,1
"159",159,0,1,1,1,1
"160",160,0,1,1,1,1
"161",161,1,1,1,1,1
"162",162,0,1,1,1,1
"163",163,0,1,1,1,1
"164",164,0,1,0,1,1
"165",165,0,1,1,1,1
"166",166,1,1,1,0,1
"167",167,0,0,0,0,0
"168",168,0,1,1,1,0
"169",169,0,1,1,1,1
"170",170,1,0,0,0,0
"171",171,0,1,1,1,1
"172",172,0,1,1,1,1
"173",173,0,1,0,1,0
"174",174,0,0,0,0,0
"175",175,1,1,1,1,1
"176",176,0,1,1,1,0
"177",177,0,1,1,1,1
"178",178,0,1,0,1,1
"179",179,0,1,1,1,1
"180",180,1,1,1,1,0
"181",181,0,1,1,1,0
"182",182,0,1,1,1,1
"183",183,0,1,1,1,1
"184",184,0,1,1,1,1
"185",185,0,1,1,0,0
"186",186,0,1,1,1,1
"187",187,1,1,1,1,1
"188",188,1,1,1,1,1
"189",189,0,1,0,0,1
"190",190,0,1,1,1,1
"191",191,0,1,1,1,1
"192",192,0,1,1,1,1
"193",193,1,1,1,1,1
"194",194,1,1,1,1,1
"195",195,1,1,1,1,1
"196",196,1,1,1,1,1
"197",197,1,0,0,0,0
"198",198,0,0,0,0,0
"199",199,0,1,1,1,1
"200",200,1,0,0,0,0
"201",201,0,1,0,1,0
"202",202,1,1,1,1,1
"203",203,0,1,1,1,1
"204",204,0,1,1,1,1
"205",205,0,1,1,1,1
"206",206,1,0,0,0,0
"207",207,0,1,1,1,1
"208",208,0,1,1,1,1
"209",209,1,1,1,1,1
"210",210,1,1,0,1,0
"211",211,1,1,1,1,1
"212",212,0,1,1,1,0
"213",213,0,1,1,1,1
"214",214,1,1,1,1,1
"215",215,0,1,1,1,1
"216",216,0,1,1,1,1
"217",217,1,1,1,1,1
"218",218,0,1,1,0,1
"219",219,0,1,0,1,1
"220",220,0,1,1,1,1
"221",221,0,1,1,1,1
"222",222,0,1,1,1,1
"223",223,0,0,0,0,1
"224",224,0,1,1,1,0
"225",225,1,0,1,0,0
"226",226,0,1,1,1,1
"227",227,0,1,0,1,0
"228",228,0,0,0,0,0
"229",229,0,1,1,0,0
"230",230,1,1,1,1,1
"231",231,1,1,1,1,1
"232",232,0,1,0,1,0
"233",233,0,0,0,0,0
"234",234,1,1,0,0,1
"235",235,1,0,1,0,0
"236",236,1,1,1,1,1
"237",237,1,1,1,1,1
"238",238,1,0,0,0,0
"239",239,0,1,1,1,1
"240",240,1,0,0,0,0
"241",241,0,1,1,1,0
"242",242,1,0,0,0,0
"243",243,0,1,1,1,1
"244",244,1,0,0,0,0
"245",245,1,0,0,0,0
"246",246,1,0,1,0,0
"247",247,0,1,0,1,0
"248",248,0,1,1,1,1
"249",249,1,0,0,0,0
"250",250,0,1,1,1,0
"251",251,0,1,1,1,1
"252",252,0,1,1,1,1
"253",253,1,0,0,0,0
"254",254,1,1,1,1,1
"255",255,1,0,0,0,0
"256",256,0,1,1,1,1
"257",257,0,1,1,1,1
"258",258,1,1,1,1,1
"259",259,1,1,1,1,1
"260",260,1,0,0,0,0
"261",261,0,1,1,0,0
"262",262,0,1,1,0,1
"263",263,1,1,1,1,1
"264",264,0,1,1,1,1
"265",265,1,0,0,0,0
"266",266,1,1,1,0,1
"267",267,1,1,1,1,1
"268",268,0,1,1,1,0
"269",269,1,1,1,1,1
"270",270,1,1,1,1,1
"271",271,0,1,1,1,1
"272",272,0,1,1,0,1
"273",273,0,1,1,1,1
"274",274,1,1,1,1,1
"275",275,0,1,1,1,1
"276",276,0,1,1,1,0
"277",277,0,1,1,1,1
"278",278,1,1,1,1,1
"279",279,0,1,1,1,1
"280",280,0,1,0,1,1
"281",281,1,1,1,1,1
"282",282,1,1,0,1,1
"283",283,0,1,1,1,1
"284",284,1,1,1,1,1
"285",285,0,1,1,1,1
"286",286,0,1,0,1,1
"287",287,1,1,1,1,1
"288",288,1,1,1,1,1
"289",289,1,1,1,1,0
"290",290,0,1,1,0,1
"291",291,1,1,1,1,1
"292",292,0,1,0,1,1
"293",293,1,1,1,1,1
"294",294,0,1,1,1,1
"295",295,0,1,1,0,1
"296",296,1,1,0,1,1
"297",297,0,0,0,0,0
"298",298,0,1,1,1,1
"299",299,1,0,0,0,0
"300",300,0,0,0,0,0
"301",301,0,1,1,1,1
