"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,1
"2",2,1,0,0,0,0
"3",3,1,1,0,0,1
"4",4,0,1,1,1,1
"5",5,1,1,1,1,1
"6",6,1,0,0,0,0
"7",7,1,1,1,1,1
"8",8,1,1,1,1,1
"9",9,1,0,0,0,0
"10",10,1,1,1,1,1
"11",11,1,1,0,1,1
"12",12,1,0,1,1,0
"13",13,0,1,1,1,1
"14",14,1,1,1,1,1
"15",15,1,0,0,0,0
"16",16,1,1,1,1,1
"17",17,0,1,1,1,1
"18",18,1,0,0,0,0
"19",19,1,1,1,1,1
"20",20,0,1,1,1,1
"21",21,0,1,1,1,1
"22",22,1,1,1,1,1
"23",23,1,0,0,0,1
"24",24,0,1,0,1,1
"25",25,1,1,1,1,1
"26",26,1,1,1,1,1
"27",27,0,1,1,1,0
"28",28,1,1,1,1,1
"29",29,0,1,1,1,0
"30",30,0,1,1,1,0
"31",31,0,1,1,1,0
"32",32,0,1,1,1,0
"33",33,0,1,0,1,1
"34",34,1,0,0,0,0
"35",35,0,1,1,1,0
"36",36,1,0,0,0,0
"37",37,0,1,1,1,0
"38",38,0,0,0,0,0
"39",39,0,1,1,1,1
"40",40,0,1,1,1,1
"41",41,1,0,0,0,0
"42",42,1,0,0,0,0
"43",43,1,1,1,1,1
"44",44,0,1,1,1,1
"45",45,0,1,1,1,1
"46",46,1,0,0,0,0
"47",47,1,1,1,1,1
"48",48,0,1,0,0,1
"49",49,0,1,1,1,1
"50",50,1,1,1,1,1
"51",51,0,1,1,1,1
"52",52,1,1,1,1,1
"53",53,1,1,1,1,1
"54",54,1,1,1,1,1
"55",55,0,1,1,1,1
"56",56,1,1,1,1,1
"57",57,1,0,0,0,0
"58",58,0,1,0,1,1
"59",59,0,1,0,1,1
"60",60,0,1,0,1,0
"61",61,1,0,0,0,0
"62",62,1,1,1,1,1
"63",63,0,1,1,1,1
"64",64,1,1,1,1,1
"65",65,0,1,1,1,1
"66",66,0,1,0,1,1
"67",67,1,0,0,0,0
"68",68,0,1,0,1,1
"69",69,0,1,1,1,1
"70",70,1,1,0,1,1
"71",71,0,1,1,0,1
"72",72,1,1,0,1,1
"73",73,1,1,1,1,1
"74",74,0,0,0,0,0
"75",75,1,1,1,1,1
"76",76,1,1,0,1,1
"77",77,0,0,0,0,0
"78",78,0,0,0,0,0
"79",79,0,1,1,1,1
"80",80,0,0,0,0,0
"81",81,1,1,1,1,1
"82",82,0,1,1,1,1
"83",83,0,1,1,1,1
"84",84,1,1,1,1,1
"85",85,1,1,1,1,1
"86",86,0,1,1,1,1
"87",87,0,1,1,1,1
"88",88,0,1,1,1,1
"89",89,0,1,1,1,1
"90",90,1,0,0,0,0
"91",91,0,1,1,1,1
"92",92,0,1,1,1,1
"93",93,1,0,0,0,0
"94",94,0,1,1,1,1
"95",95,0,1,1,1,1
"96",96,1,0,0,0,0
"97",97,0,1,0,1,1
"98",98,0,1,1,1,0
"99",99,1,0,0,0,0
"100",100,1,1,1,1,1
"101",101,0,1,1,1,1
"102",102,1,0,0,0,0
"103",103,0,0,0,0,0
"104",104,0,1,1,1,1
"105",105,0,1,1,1,1
"106",106,1,0,0,0,0
"107",107,0,1,0,1,0
"108",108,0,1,1,1,1
"109",109,1,0,0,1,0
"110",110,1,1,1,1,1
"111",111,0,1,1,1,1
"112",112,0,1,1,1,1
"113",113,1,1,1,1,1
"114",114,0,1,1,1,0
"115",115,0,1,1,1,1
"116",116,0,1,1,1,0
"117",117,1,1,1,1,1
"118",118,0,1,0,1,0
"119",119,0,0,0,0,1
"120",120,0,1,1,1,1
"121",121,0,1,1,1,1
"122",122,0,1,1,1,1
"123",123,1,1,1,1,1
"124",124,0,1,1,1,1
"125",125,0,1,1,0,1
"126",126,0,1,0,1,1
"127",127,0,1,1,1,1
"128",128,1,1,0,1,1
"129",129,0,1,0,1,0
"130",130,1,1,1,1,1
"131",131,1,0,0,0,0
"132",132,1,0,0,0,0
"133",133,1,1,1,1,1
"134",134,1,0,0,0,0
"135",135,1,0,0,0,0
"136",136,0,1,1,1,0
