"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,1
"2",2,1,1,1,0,1
"3",3,1,0,0,0,0
"4",4,0,1,1,1,0
"5",5,1,0,0,0,0
"6",6,1,0,0,0,0
"7",7,1,1,1,1,1
"8",8,1,0,0,0,0
"9",9,0,1,1,0,1
"10",10,1,1,1,1,1
"11",11,0,1,0,1,1
"12",12,1,1,1,1,1
"13",13,0,1,0,1,1
"14",14,1,0,0,0,0
"15",15,1,0,1,0,0
"16",16,1,0,0,0,0
"17",17,1,0,0,0,0
"18",18,1,1,1,0,0
"19",19,0,1,1,1,1
"20",20,1,0,0,1,0
"21",21,1,0,0,0,0
"22",22,1,1,1,1,1
"23",23,1,1,1,0,1
"24",24,1,1,0,1,1
"25",25,1,1,0,1,1
"26",26,0,1,1,1,1
"27",27,1,1,1,1,1
"28",28,0,1,0,1,1
"29",29,0,1,1,1,0
"30",30,1,0,0,0,0
"31",31,0,1,1,1,0
"32",32,1,1,1,1,1
"33",33,0,1,1,1,1
"34",34,0,1,0,1,1
"35",35,1,1,1,1,1
"36",36,1,0,0,0,0
"37",37,0,1,0,1,0
"38",38,1,1,1,1,1
"39",39,1,0,0,0,0
"40",40,1,0,0,1,0
"41",41,1,1,1,1,1
"42",42,1,1,1,1,1
"43",43,1,1,1,0,1
"44",44,0,1,0,1,1
"45",45,1,1,1,1,1
"46",46,0,1,1,1,0
"47",47,0,1,0,1,1
"48",48,0,1,1,1,1
"49",49,0,1,0,1,0
"50",50,1,1,1,1,1
"51",51,1,1,1,1,1
"52",52,1,1,0,0,1
"53",53,0,1,1,1,1
"54",54,0,1,1,1,1
"55",55,0,1,1,1,1
"56",56,0,1,0,1,0
"57",57,0,1,1,1,1
"58",58,0,1,1,1,1
"59",59,0,1,1,1,1
"60",60,1,1,1,0,1
"61",61,1,1,1,0,1
"62",62,1,0,0,0,0
"63",63,1,0,0,0,0
"64",64,0,1,1,1,1
"65",65,1,0,0,0,0
"66",66,1,0,0,0,0
"67",67,1,1,1,1,1
"68",68,0,1,1,1,1
"69",69,0,1,1,1,0
"70",70,0,1,1,1,0
"71",71,0,1,1,1,1
"72",72,0,1,0,1,1
"73",73,0,1,1,1,1
"74",74,0,1,1,1,0
"75",75,0,1,1,1,1
"76",76,1,0,0,1,0
"77",77,0,1,1,1,1
"78",78,1,1,1,1,1
"79",79,1,1,1,1,1
"80",80,0,1,1,1,1
"81",81,1,1,1,1,1
"82",82,1,0,0,0,0
"83",83,1,1,1,1,1
"84",84,1,1,1,1,1
"85",85,0,1,0,1,1
"86",86,0,1,1,1,1
"87",87,0,1,0,1,1
"88",88,1,0,0,0,0
"89",89,0,1,1,1,1
"90",90,0,1,1,1,1
"91",91,0,1,0,1,1
"92",92,0,1,1,1,1
"93",93,0,1,1,1,1
"94",94,1,1,1,1,1
"95",95,0,1,1,1,0
"96",96,1,1,1,1,1
"97",97,0,1,1,1,1
"98",98,0,1,0,1,1
"99",99,1,0,0,1,0
"100",100,0,0,0,0,0
"101",101,1,1,1,1,1
"102",102,1,0,0,0,0
