"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,0,1,1
"2",2,1,1,1,1,1
"3",3,1,1,1,1,1
"4",4,0,1,0,1,1
"5",5,1,1,0,1,1
"6",6,0,1,1,1,1
"7",7,0,1,1,0,1
"8",8,1,1,1,1,1
"9",9,0,1,1,1,0
"10",10,0,1,1,1,1
"11",11,0,1,1,1,1
"12",12,0,1,1,1,1
"13",13,0,1,0,1,1
"14",14,1,1,1,1,1
"15",15,0,1,1,1,1
"16",16,1,0,0,0,0
"17",17,1,0,0,0,0
"18",18,0,1,1,1,1
"19",19,1,0,0,1,0
"20",20,1,1,1,1,1
"21",21,1,1,1,0,1
"22",22,0,1,1,1,1
"23",23,1,1,1,1,1
"24",24,0,1,1,1,1
"25",25,0,1,1,1,1
"26",26,1,1,1,1,1
"27",27,1,0,0,0,0
"28",28,1,0,0,0,0
"29",29,1,0,0,0,0
"30",30,1,1,1,1,1
"31",31,1,1,0,1,1
"32",32,0,1,0,1,0
"33",33,1,1,0,0,1
"34",34,0,1,1,1,1
"35",35,1,1,0,1,1
"36",36,1,1,1,1,1
"37",37,0,1,1,1,1
"38",38,0,1,1,1,1
"39",39,0,1,1,1,1
"40",40,1,1,1,1,1
"41",41,1,0,0,0,0
"42",42,1,1,0,1,0
"43",43,0,1,1,1,1
"44",44,0,1,1,1,0
"45",45,1,1,0,1,1
"46",46,1,1,1,1,1
"47",47,0,1,1,0,0
"48",48,0,1,1,1,0
"49",49,0,0,0,0,0
"50",50,1,0,0,0,0
"51",51,1,0,0,0,0
"52",52,1,0,0,0,0
"53",53,1,1,1,1,1
"54",54,1,0,1,0,0
"55",55,1,0,0,0,0
"56",56,1,1,1,1,1
"57",57,0,1,0,1,1
"58",58,1,1,1,1,1
"59",59,0,1,1,0,1
"60",60,1,1,1,1,1
"61",61,0,1,1,1,1
"62",62,0,0,0,0,0
"63",63,1,0,0,0,0
"64",64,0,1,1,1,1
"65",65,0,1,0,1,1
"66",66,0,1,1,1,1
"67",67,0,1,1,1,0
"68",68,0,0,0,0,0
"69",69,1,1,1,1,1
"70",70,0,1,1,1,0
"71",71,0,1,1,1,0
"72",72,1,0,0,0,0
"73",73,1,1,1,1,1
