"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,1,1,1
"2",2,0,1,1,1,1
"3",3,1,0,0,0,0
"4",4,1,1,1,1,1
"5",5,0,1,1,1,1
"6",6,1,0,0,0,0
"7",7,0,1,0,1,1
"8",8,1,1,1,1,1
"9",9,0,1,1,1,1
"10",10,1,1,0,1,1
"11",11,0,1,1,1,0
"12",12,0,1,1,1,1
"13",13,0,1,1,0,1
"14",14,0,1,0,1,0
"15",15,0,1,1,1,1
"16",16,0,1,1,1,1
"17",17,0,1,1,1,1
"18",18,0,1,1,1,1
"19",19,0,1,1,1,1
"20",20,0,1,1,1,0
"21",21,0,1,1,1,1
"22",22,0,1,1,0,1
"23",23,1,1,1,1,1
"24",24,1,1,1,1,1
"25",25,1,1,1,1,0
"26",26,0,1,1,0,1
"27",27,0,0,0,0,1
"28",28,1,0,0,0,0
"29",29,1,0,0,0,0
"30",30,0,1,1,1,1
"31",31,1,1,1,1,1
"32",32,1,1,1,1,1
"33",33,1,1,0,0,1
"34",34,0,0,1,0,0
"35",35,1,1,1,1,1
"36",36,1,1,0,1,1
"37",37,1,1,0,1,1
"38",38,1,1,1,1,1
"39",39,0,1,0,1,1
"40",40,0,1,1,1,1
"41",41,1,1,1,0,1
"42",42,0,1,0,1,1
"43",43,1,1,1,1,1
"44",44,0,1,0,0,1
"45",45,0,1,1,1,1
"46",46,1,0,0,0,0
"47",47,0,1,1,1,1
"48",48,1,1,1,1,1
"49",49,1,1,1,1,1
"50",50,0,1,1,1,1
"51",51,1,1,1,1,1
"52",52,1,1,1,1,1
"53",53,1,0,0,0,0
"54",54,1,0,1,0,0
"55",55,0,1,1,1,1
"56",56,0,1,1,1,1
"57",57,1,0,0,0,0
"58",58,0,1,1,1,0
"59",59,0,1,1,1,1
"60",60,1,1,1,0,1
"61",61,0,0,0,0,0
"62",62,0,1,0,1,1
"63",63,1,1,1,1,1
"64",64,1,0,0,1,0
"65",65,1,1,1,1,1
"66",66,1,1,1,1,1
"67",67,1,1,1,1,1
"68",68,1,1,1,1,1
"69",69,1,1,0,1,1
"70",70,1,1,1,1,1
"71",71,1,1,1,1,1
"72",72,1,1,0,1,1
"73",73,0,1,1,1,1
"74",74,1,0,0,0,0
"75",75,1,1,1,1,1
"76",76,1,1,1,1,1
"77",77,1,0,0,1,0
"78",78,0,1,1,0,1
"79",79,1,1,1,0,1
"80",80,0,1,1,1,1
"81",81,0,1,0,1,1
"82",82,1,0,0,0,0
"83",83,1,1,1,1,1
"84",84,1,1,0,1,1
"85",85,0,1,1,1,1
"86",86,0,1,1,1,1
"87",87,1,1,1,1,1
"88",88,1,1,1,1,1
"89",89,1,0,0,0,0
"90",90,1,1,0,1,1
"91",91,1,1,1,1,1
"92",92,0,1,1,1,1
"93",93,1,1,1,1,1
"94",94,1,0,0,0,0
"95",95,0,1,1,1,1
"96",96,0,1,1,0,1
"97",97,1,1,1,1,1
"98",98,0,1,0,1,1
"99",99,0,1,1,1,1
"100",100,0,1,0,1,1
"101",101,0,1,0,1,1
"102",102,1,1,1,1,1
"103",103,1,1,1,1,1
"104",104,1,1,1,1,1
"105",105,0,1,0,1,1
"106",106,1,1,1,1,1
"107",107,0,1,1,1,1
"108",108,0,1,1,1,0
"109",109,0,1,1,0,1
"110",110,0,1,1,1,1
"111",111,1,0,0,0,0
"112",112,1,0,0,0,0
"113",113,0,1,1,1,1
"114",114,0,1,0,1,1
"115",115,1,0,0,0,0
"116",116,0,1,1,1,1
"117",117,0,1,1,1,1
"118",118,0,1,1,1,0
"119",119,1,0,0,0,0
"120",120,0,1,1,1,1
"121",121,0,1,1,1,1
"122",122,1,1,0,1,1
"123",123,1,0,0,0,0
"124",124,1,1,1,1,1
"125",125,0,1,1,1,1
"126",126,1,1,1,1,1
"127",127,1,1,1,1,1
"128",128,1,0,0,0,0
"129",129,1,1,1,1,1
"130",130,1,1,1,1,1
"131",131,0,1,1,0,1
"132",132,0,1,0,1,1
"133",133,1,0,0,0,1
"134",134,1,1,1,1,1
"135",135,0,1,0,1,1
"136",136,0,1,0,1,1
"137",137,1,0,0,0,0
"138",138,1,1,0,0,1
"139",139,0,1,1,1,1
"140",140,0,1,1,1,1
"141",141,0,1,1,1,1
"142",142,0,1,1,1,1
"143",143,0,0,0,0,0
"144",144,0,1,0,1,1
"145",145,0,1,0,1,1
"146",146,0,1,1,1,1
"147",147,1,0,0,0,0
"148",148,1,1,1,1,1
"149",149,1,0,0,1,0
"150",150,0,0,0,0,0
"151",151,1,1,1,1,1
"152",152,0,1,0,1,1
"153",153,1,1,1,1,1
"154",154,1,0,0,0,0
"155",155,0,1,1,1,1
"156",156,0,1,1,1,1
"157",157,0,1,0,0,0
"158",158,0,1,1,1,0
"159",159,0,1,1,1,1
"160",160,1,0,0,0,0
"161",161,1,1,0,1,1
"162",162,0,1,1,1,1
"163",163,1,1,1,1,1
"164",164,1,1,0,1,1
"165",165,0,1,1,1,1
"166",166,0,1,0,1,1
"167",167,0,1,1,1,1
"168",168,1,1,1,1,1
"169",169,0,1,1,1,0
"170",170,1,0,0,0,0
"171",171,0,1,1,1,1
"172",172,1,1,1,1,1
"173",173,0,1,1,1,1
"174",174,1,1,0,1,1
"175",175,0,0,0,0,0
"176",176,1,1,1,1,1
"177",177,1,1,1,1,1
"178",178,0,1,1,1,0
"179",179,0,1,0,1,1
"180",180,1,0,0,0,0
"181",181,0,1,1,1,1
"182",182,0,1,1,1,1
"183",183,0,1,1,1,1
"184",184,0,1,0,0,1
"185",185,0,1,1,1,1
"186",186,1,0,1,0,0
"187",187,1,1,0,1,1
"188",188,1,1,1,0,1
"189",189,0,1,1,1,1
"190",190,0,1,1,0,1
"191",191,1,1,1,1,1
"192",192,0,1,0,0,1
"193",193,0,1,0,1,1
"194",194,0,0,1,0,0
"195",195,0,0,0,0,0
"196",196,1,1,1,1,1
"197",197,1,1,1,1,1
"198",198,1,1,1,1,1
"199",199,0,1,1,1,1
"200",200,1,0,0,1,0
"201",201,0,1,1,1,0
"202",202,0,1,1,1,0
"203",203,1,1,0,0,1
"204",204,0,1,1,1,1
"205",205,1,0,0,0,0
"206",206,1,0,1,0,0
"207",207,0,1,1,1,1
"208",208,0,1,1,1,1
"209",209,0,1,1,1,0
"210",210,1,0,0,1,0
"211",211,1,0,1,0,0
"212",212,0,1,1,1,0
"213",213,1,1,1,0,1
"214",214,0,1,1,1,1
"215",215,0,1,1,1,1
"216",216,1,1,1,1,1
"217",217,0,1,1,1,0
"218",218,1,1,1,1,1
"219",219,0,1,1,1,1
"220",220,1,1,0,1,1
"221",221,1,0,0,0,0
"222",222,1,1,1,1,1
"223",223,0,1,0,1,1
"224",224,1,1,1,1,1
"225",225,0,1,1,1,1
"226",226,1,1,0,1,1
"227",227,1,1,1,1,1
"228",228,1,1,0,1,1
"229",229,0,1,1,1,1
"230",230,1,1,0,1,1
"231",231,1,1,1,1,1
"232",232,0,1,1,1,1
"233",233,0,1,1,1,0
"234",234,1,1,1,0,1
"235",235,1,0,0,0,0
"236",236,0,1,1,1,1
"237",237,0,1,1,1,1
"238",238,0,1,1,1,1
