"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,0,0,0,0
"2",2,1,0,0,0,0
"3",3,0,1,0,1,0
"4",4,0,1,1,1,1
"5",5,1,0,0,0,0
"6",6,1,1,1,1,1
"7",7,0,1,1,1,1
"8",8,0,0,0,0,0
"9",9,1,0,0,0,0
"10",10,0,1,1,1,1
"11",11,0,1,1,1,1
"12",12,0,1,1,1,1
"13",13,1,0,1,0,0
"14",14,1,0,0,0,0
"15",15,1,1,1,1,1
"16",16,0,1,1,1,1
"17",17,0,1,0,1,1
"18",18,1,1,1,0,1
"19",19,0,1,0,0,1
"20",20,0,1,1,1,1
"21",21,0,1,1,1,1
"22",22,1,1,1,1,1
"23",23,0,1,1,1,1
"24",24,1,1,1,1,1
"25",25,1,0,0,0,0
"26",26,0,1,1,1,1
"27",27,0,1,1,1,1
"28",28,1,1,1,1,1
"29",29,1,0,0,0,0
"30",30,1,1,1,1,1
"31",31,1,1,1,1,1
"32",32,1,1,1,1,1
"33",33,1,1,1,1,1
"34",34,0,1,0,1,1
"35",35,1,0,0,0,0
"36",36,0,1,1,1,1
"37",37,1,0,0,0,0
"38",38,0,1,1,1,1
"39",39,1,0,0,0,0
"40",40,1,1,0,1,1
"41",41,0,1,1,1,0
"42",42,0,1,1,1,1
"43",43,1,1,0,1,1
"44",44,1,0,0,0,0
"45",45,0,0,0,0,1
"46",46,0,1,1,1,1
"47",47,0,1,1,1,1
"48",48,1,1,1,1,1
"49",49,1,1,0,1,1
"50",50,1,1,1,1,1
"51",51,0,1,0,1,1
"52",52,1,1,1,1,1
"53",53,0,1,1,1,1
"54",54,0,1,1,1,1
"55",55,0,1,1,0,1
"56",56,1,0,0,0,0
"57",57,0,1,1,1,1
"58",58,0,1,1,0,1
"59",59,1,0,0,0,0
"60",60,0,1,0,1,1
"61",61,1,1,1,1,1
"62",62,0,1,1,1,1
"63",63,0,1,1,1,1
"64",64,0,1,1,1,1
"65",65,1,1,1,1,1
"66",66,1,1,1,1,1
"67",67,0,1,0,1,1
"68",68,0,1,1,1,1
"69",69,1,1,1,1,1
"70",70,0,0,0,0,0
"71",71,0,0,0,0,0
"72",72,0,1,1,1,0
"73",73,0,1,1,1,0
"74",74,0,0,0,0,0
"75",75,0,1,1,1,1
"76",76,0,1,1,1,1
"77",77,1,1,1,1,1
"78",78,1,0,0,0,0
"79",79,1,1,1,1,1
"80",80,1,0,0,0,0
"81",81,0,1,1,1,1
"82",82,0,1,1,1,1
"83",83,1,0,0,0,0
"84",84,0,1,1,1,1
"85",85,1,0,0,0,1
"86",86,0,1,1,1,1
"87",87,1,0,0,0,0
"88",88,0,1,1,1,0
"89",89,1,0,0,1,0
"90",90,1,1,1,1,1
"91",91,1,1,1,1,1
"92",92,1,1,0,1,1
"93",93,1,1,1,0,1
"94",94,1,0,0,0,0
"95",95,1,1,1,1,1
"96",96,0,1,1,1,1
"97",97,1,0,1,0,0
"98",98,1,1,1,1,1
"99",99,0,1,1,0,0
"100",100,0,1,1,1,1
"101",101,0,1,1,1,1
"102",102,0,1,1,1,1
"103",103,0,1,1,1,1
"104",104,1,0,0,0,0
"105",105,0,1,1,1,1
"106",106,0,1,1,1,1
"107",107,0,1,1,1,1
"108",108,0,1,1,1,1
"109",109,1,1,1,1,1
"110",110,1,1,1,1,1
"111",111,1,1,1,1,1
"112",112,1,0,0,0,0
"113",113,1,1,1,1,1
"114",114,0,1,1,1,1
"115",115,0,1,1,1,1
"116",116,0,1,1,1,1
"117",117,0,1,1,1,1
"118",118,1,1,1,1,1
"119",119,1,0,0,0,0
"120",120,0,1,0,1,1
"121",121,0,1,1,1,1
"122",122,1,1,1,1,1
"123",123,1,1,1,1,1
"124",124,1,1,0,1,1
"125",125,0,1,1,0,1
"126",126,1,1,1,1,1
"127",127,1,1,1,1,1
"128",128,1,0,0,0,0
"129",129,1,1,1,1,1
"130",130,0,1,1,1,1
"131",131,0,1,1,1,0
"132",132,0,1,1,1,1
"133",133,0,1,1,1,1
"134",134,0,1,1,1,1
"135",135,1,1,1,1,1
"136",136,0,1,1,1,0
"137",137,1,1,0,0,1
"138",138,0,1,1,1,1
"139",139,0,1,1,1,1
"140",140,0,1,0,1,1
"141",141,0,1,1,1,1
"142",142,1,1,1,1,1
"143",143,1,0,0,0,0
"144",144,0,1,1,1,1
"145",145,1,0,0,0,0
"146",146,0,1,1,1,1
"147",147,0,0,0,0,0
"148",148,1,1,0,1,1
"149",149,1,1,1,1,1
"150",150,1,1,1,1,1
"151",151,0,1,0,1,1
"152",152,1,1,1,1,1
"153",153,1,0,0,0,0
"154",154,0,1,1,0,1
"155",155,1,1,0,1,1
"156",156,0,1,1,1,1
"157",157,1,1,1,1,1
"158",158,0,1,1,1,0
"159",159,1,0,0,0,0
"160",160,1,1,1,1,1
"161",161,0,1,1,0,1
"162",162,1,1,1,1,1
"163",163,0,1,1,1,0
"164",164,0,1,0,1,1
"165",165,0,1,1,1,0
"166",166,1,1,1,1,1
"167",167,1,1,1,1,1
"168",168,0,1,1,1,1
"169",169,1,1,1,1,1
"170",170,0,1,0,1,1
"171",171,1,0,0,0,0
"172",172,1,1,1,0,1
"173",173,0,1,1,1,1
"174",174,0,1,0,1,0
"175",175,1,0,0,1,0
"176",176,1,0,0,0,0
"177",177,0,1,0,1,1
"178",178,0,1,1,1,1
"179",179,0,1,1,1,1
"180",180,1,1,1,1,1
"181",181,1,1,0,1,1
"182",182,0,1,1,1,1
"183",183,0,1,1,1,1
"184",184,0,1,1,1,1
"185",185,0,1,0,1,1
"186",186,1,1,1,1,1
"187",187,0,1,1,1,1
"188",188,0,1,1,1,1
"189",189,0,0,0,0,0
"190",190,1,0,0,0,0
"191",191,1,1,1,1,1
"192",192,0,1,1,0,1
"193",193,1,0,0,0,0
"194",194,1,1,1,1,1
"195",195,1,0,0,0,0
"196",196,0,1,1,1,1
