"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,1,1,0
"2",2,1,1,0,1,1
"3",3,1,0,0,0,0
"4",4,1,1,0,1,1
"5",5,0,1,1,1,1
"6",6,0,1,1,1,0
"7",7,0,1,1,1,1
"8",8,0,0,0,1,1
"9",9,1,1,0,1,1
"10",10,1,1,0,1,1
"11",11,1,0,0,0,0
"12",12,1,1,1,1,1
"13",13,1,0,0,0,0
"14",14,0,0,0,0,1
"15",15,1,1,1,1,1
"16",16,0,1,1,1,1
"17",17,1,1,1,1,1
"18",18,0,1,0,1,0
"19",19,1,1,0,1,1
"20",20,0,1,0,1,1
"21",21,0,1,1,1,1
"22",22,0,1,1,1,1
"23",23,0,1,1,1,1
"24",24,1,1,1,0,1
"25",25,0,1,1,1,1
"26",26,1,0,0,0,0
"27",27,0,1,1,1,0
"28",28,1,0,0,0,0
"29",29,1,0,0,0,0
"30",30,0,1,1,1,1
"31",31,0,1,1,1,1
"32",32,0,1,1,0,0
"33",33,0,1,1,1,1
"34",34,0,1,1,1,1
"35",35,1,1,1,0,1
"36",36,1,1,1,1,1
"37",37,1,1,1,1,1
"38",38,0,1,1,1,1
"39",39,0,1,1,1,1
"40",40,0,1,1,1,1
"41",41,1,1,1,1,1
"42",42,0,1,1,0,1
"43",43,1,0,0,0,0
"44",44,1,0,0,0,0
"45",45,1,0,0,0,0
"46",46,0,1,1,1,1
"47",47,0,1,1,1,1
"48",48,0,1,1,1,1
"49",49,0,1,0,1,1
"50",50,0,1,1,1,1
"51",51,0,1,1,1,1
"52",52,0,1,1,0,0
"53",53,1,1,1,1,1
"54",54,0,1,1,1,1
"55",55,1,1,0,0,1
"56",56,0,1,0,1,1
"57",57,0,0,0,0,0
"58",58,1,1,1,1,1
"59",59,1,1,1,1,1
"60",60,0,1,0,1,1
"61",61,0,1,0,1,1
"62",62,0,1,1,1,1
"63",63,0,1,1,1,1
"64",64,1,0,0,0,0
"65",65,1,1,1,1,1
"66",66,1,1,1,1,1
"67",67,1,1,0,1,1
"68",68,0,1,1,1,1
"69",69,1,1,1,1,1
"70",70,1,0,0,1,0
"71",71,0,1,0,1,1
"72",72,1,1,1,1,1
"73",73,0,1,0,1,1
"74",74,0,1,1,1,1
"75",75,1,1,1,1,1
"76",76,0,1,1,0,1
"77",77,0,1,1,1,1
"78",78,1,1,1,1,1
"79",79,0,1,0,0,1
"80",80,0,1,1,1,0
"81",81,0,1,0,0,1
"82",82,0,1,1,1,1
"83",83,1,1,1,1,1
"84",84,1,1,1,1,1
"85",85,0,1,1,1,1
"86",86,1,1,1,1,1
"87",87,0,1,0,1,1
"88",88,1,1,1,1,1
"89",89,1,0,0,0,0
"90",90,0,1,1,0,1
"91",91,1,1,1,1,1
"92",92,0,1,0,1,1
"93",93,1,0,0,0,0
"94",94,0,0,0,0,0
"95",95,0,1,1,1,1
"96",96,1,0,0,0,0
"97",97,0,0,0,0,0
"98",98,1,1,0,1,1
"99",99,0,1,0,1,1
"100",100,0,0,0,0,1
"101",101,1,1,0,1,1
"102",102,1,1,0,1,1
"103",103,1,1,1,0,1
"104",104,0,0,0,0,0
"105",105,0,1,1,1,1
"106",106,0,0,0,0,0
"107",107,0,1,1,0,1
"108",108,1,0,1,1,0
"109",109,0,1,1,1,1
"110",110,0,1,1,1,1
"111",111,1,1,1,1,1
"112",112,1,0,0,0,0
"113",113,1,0,0,0,0
"114",114,0,1,1,1,1
"115",115,1,1,0,1,1
"116",116,1,1,1,1,1
"117",117,0,1,0,1,1
"118",118,1,1,1,1,1
"119",119,0,1,1,1,1
"120",120,0,1,1,1,0
"121",121,1,0,0,0,0
"122",122,0,1,0,1,1
"123",123,0,1,0,1,1
