"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,1,1,1
"2",2,0,1,1,1,1
"3",3,1,1,1,1,1
"4",4,1,1,1,1,1
"5",5,1,1,1,1,1
"6",6,1,1,0,1,1
"7",7,0,1,0,1,1
"8",8,1,1,1,1,1
"9",9,0,1,1,1,1
"10",10,0,1,1,0,1
"11",11,0,1,1,1,1
"12",12,1,1,1,1,1
"13",13,1,1,1,0,1
"14",14,0,1,0,1,1
"15",15,1,1,1,1,1
"16",16,0,1,1,1,1
"17",17,1,1,1,1,1
"18",18,0,1,1,1,1
"19",19,1,1,1,1,1
"20",20,0,1,1,0,1
"21",21,1,1,1,1,1
"22",22,1,1,0,1,1
"23",23,0,1,0,0,1
"24",24,0,1,1,1,0
"25",25,0,1,0,1,1
"26",26,0,1,1,1,1
"27",27,1,0,0,0,0
"28",28,1,1,1,1,1
"29",29,0,1,1,1,1
"30",30,0,1,1,1,1
"31",31,0,1,1,1,1
"32",32,0,1,1,1,1
"33",33,0,1,1,1,1
"34",34,1,1,1,1,1
"35",35,0,1,1,1,1
"36",36,1,1,1,1,1
"37",37,0,1,1,1,0
"38",38,0,1,0,1,0
"39",39,0,1,0,1,1
"40",40,0,0,0,0,0
"41",41,0,0,0,1,0
"42",42,0,0,0,0,0
"43",43,0,1,1,1,1
"44",44,1,0,0,0,0
"45",45,0,1,1,1,1
"46",46,0,1,1,1,0
"47",47,1,1,1,0,1
"48",48,0,0,0,0,0
"49",49,0,1,1,1,1
"50",50,1,1,1,1,1
"51",51,1,1,0,1,1
"52",52,0,1,0,1,1
"53",53,0,1,1,1,0
"54",54,1,1,1,1,1
"55",55,0,1,0,0,0
"56",56,0,1,1,1,0
"57",57,1,1,1,1,1
"58",58,1,1,1,1,1
"59",59,0,1,1,1,1
"60",60,0,1,1,1,1
"61",61,1,1,1,1,1
"62",62,1,0,0,0,0
"63",63,0,1,0,1,1
"64",64,0,1,0,1,1
"65",65,0,1,1,1,1
"66",66,1,0,0,0,0
"67",67,0,1,1,1,1
"68",68,1,0,0,0,0
"69",69,0,1,0,1,1
"70",70,1,1,0,1,1
"71",71,0,1,1,1,1
"72",72,1,1,0,1,1
"73",73,1,0,0,0,0
"74",74,1,1,1,1,1
"75",75,0,1,1,1,1
"76",76,1,1,1,1,1
"77",77,0,1,0,1,1
"78",78,0,1,1,1,1
"79",79,0,1,1,1,1
"80",80,1,0,0,0,0
"81",81,1,0,0,0,0
"82",82,1,0,0,0,0
"83",83,1,1,1,1,1
"84",84,1,1,0,1,1
"85",85,1,1,1,1,1
"86",86,1,1,1,1,1
"87",87,0,1,1,1,1
"88",88,1,1,0,1,1
"89",89,1,0,0,0,0
"90",90,0,1,1,1,1
"91",91,0,1,1,1,1
"92",92,0,1,1,1,1
"93",93,0,1,1,1,1
"94",94,0,1,1,0,1
"95",95,1,1,0,1,1
"96",96,0,1,0,0,1
"97",97,1,1,1,1,1
"98",98,0,1,1,1,1
"99",99,0,1,1,1,1
"100",100,0,1,1,1,1
"101",101,0,1,1,1,1
"102",102,0,1,1,1,0
"103",103,1,1,1,1,1
"104",104,0,1,1,1,1
"105",105,0,1,1,1,1
"106",106,0,1,1,1,1
"107",107,1,1,1,1,1
"108",108,1,1,1,0,1
"109",109,1,1,1,1,1
"110",110,0,1,1,1,1
"111",111,1,0,0,0,0
"112",112,1,0,0,0,0
"113",113,0,1,1,1,1
"114",114,1,1,1,1,1
"115",115,1,1,1,1,1
"116",116,0,1,1,1,1
"117",117,1,1,1,1,1
"118",118,1,1,1,1,1
"119",119,1,1,1,1,1
"120",120,1,1,1,1,1
"121",121,0,1,1,1,1
"122",122,1,0,1,0,0
"123",123,0,1,1,1,0
"124",124,0,0,0,0,0
"125",125,0,1,0,1,1
"126",126,1,1,1,1,1
"127",127,0,1,0,1,0
"128",128,1,0,0,0,0
"129",129,1,1,1,1,1
"130",130,1,1,1,0,1
"131",131,1,0,0,0,0
"132",132,0,1,1,1,1
"133",133,0,1,1,1,0
"134",134,0,1,1,0,1
"135",135,1,1,1,1,1
"136",136,0,1,1,1,0
"137",137,0,1,0,1,1
"138",138,1,0,0,0,0
"139",139,0,1,1,1,1
"140",140,0,1,1,1,1
"141",141,0,1,1,1,0
"142",142,1,1,1,1,1
"143",143,1,0,1,1,0
"144",144,0,1,0,1,1
"145",145,1,1,0,1,1
"146",146,1,1,1,1,1
"147",147,1,1,1,1,1
"148",148,1,1,1,1,1
"149",149,1,0,0,0,0
"150",150,0,1,1,0,1
"151",151,0,1,1,1,0
"152",152,0,1,1,1,1
"153",153,0,1,1,1,0
"154",154,1,1,1,1,1
"155",155,0,1,1,1,1
"156",156,1,0,0,1,0
"157",157,1,0,0,0,0
"158",158,1,1,1,1,1
"159",159,0,1,1,1,1
"160",160,1,1,1,1,1
"161",161,0,1,1,1,1
"162",162,1,1,1,0,1
"163",163,0,1,1,1,0
"164",164,0,1,1,1,1
"165",165,1,1,1,1,1
"166",166,0,0,0,0,0
"167",167,0,1,0,1,1
"168",168,1,1,1,0,1
"169",169,0,1,1,1,1
"170",170,1,0,0,0,0
"171",171,0,1,1,1,1
"172",172,1,1,1,1,1
"173",173,0,1,1,0,1
"174",174,0,1,1,0,1
"175",175,1,0,1,0,0
"176",176,0,0,0,0,0
"177",177,0,1,1,0,1
"178",178,0,1,1,1,1
"179",179,0,1,0,1,1
"180",180,1,1,1,1,1
"181",181,1,0,0,0,0
"182",182,1,0,1,0,1
"183",183,1,0,1,0,0
"184",184,1,1,1,1,1
"185",185,0,1,1,1,0
"186",186,1,1,1,1,1
"187",187,0,1,1,1,1
"188",188,0,1,1,1,0
"189",189,0,1,1,1,1
"190",190,0,1,1,1,0
"191",191,0,1,0,1,1
"192",192,1,1,1,1,1
"193",193,1,1,1,1,1
"194",194,1,1,1,1,1
"195",195,0,1,1,1,1
"196",196,1,1,1,1,1
"197",197,0,1,0,0,1
"198",198,0,0,0,0,0
"199",199,1,1,1,1,1
"200",200,1,1,1,1,1
"201",201,1,1,0,0,1
"202",202,0,1,0,1,1
"203",203,1,1,0,1,1
"204",204,0,1,0,1,0
"205",205,0,1,0,1,1
"206",206,0,1,1,1,0
"207",207,1,1,1,1,1
"208",208,1,0,0,0,0
"209",209,0,1,1,1,1
"210",210,1,1,1,1,1
"211",211,1,0,0,0,0
"212",212,0,1,1,1,1
"213",213,0,1,1,1,1
"214",214,0,1,1,1,0
"215",215,0,1,0,0,1
"216",216,0,0,0,0,0
"217",217,1,1,0,1,1
"218",218,0,1,0,1,1
"219",219,1,1,0,1,1
"220",220,1,1,1,0,1
"221",221,1,1,1,1,1
"222",222,1,0,0,1,0
"223",223,0,1,1,1,0
"224",224,1,1,1,1,1
"225",225,1,1,0,1,1
"226",226,0,0,0,0,0
"227",227,0,1,1,1,1
"228",228,0,0,0,0,0
"229",229,1,1,1,1,1
"230",230,0,1,0,1,1
"231",231,1,1,1,1,1
"232",232,0,1,0,1,1
"233",233,1,1,1,1,1
"234",234,1,0,0,0,0
"235",235,1,1,0,1,1
"236",236,1,0,0,0,0
"237",237,1,1,0,1,1
"238",238,0,1,1,1,1
