"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,0
"2",2,1,1,1,1,1
"3",3,0,1,0,1,1
"4",4,0,1,1,1,1
"5",5,0,1,1,1,1
"6",6,0,1,1,1,0
"7",7,1,1,0,1,1
"8",8,0,1,0,1,1
"9",9,1,0,0,0,0
"10",10,1,1,1,1,1
"11",11,0,0,0,1,0
"12",12,0,1,1,1,1
"13",13,1,1,1,1,0
"14",14,0,1,1,1,1
"15",15,1,1,0,1,1
"16",16,1,1,0,1,1
"17",17,0,1,0,1,1
"18",18,0,1,1,1,1
"19",19,1,1,0,1,1
"20",20,1,1,1,1,1
"21",21,0,1,1,1,1
"22",22,0,1,1,1,1
"23",23,0,1,1,1,0
"24",24,1,0,0,0,0
"25",25,0,1,1,0,0
"26",26,1,1,0,0,1
"27",27,1,1,1,1,1
"28",28,1,0,1,0,0
"29",29,1,1,1,1,1
"30",30,1,0,0,0,0
"31",31,1,1,0,1,1
"32",32,1,1,0,1,1
"33",33,0,1,1,0,1
"34",34,0,1,1,1,1
"35",35,1,1,1,1,1
"36",36,0,1,0,1,1
"37",37,0,1,1,1,1
"38",38,0,1,0,0,1
"39",39,1,1,1,1,1
"40",40,1,1,1,1,1
"41",41,0,1,1,1,1
"42",42,0,1,0,1,1
"43",43,1,1,1,1,1
"44",44,1,0,0,0,0
"45",45,0,1,0,1,1
"46",46,1,0,0,0,0
"47",47,0,1,1,1,1
"48",48,0,1,1,1,1
"49",49,0,1,0,1,0
"50",50,0,1,0,1,1
"51",51,0,1,1,1,0
"52",52,1,1,1,1,1
"53",53,1,1,1,1,1
"54",54,0,0,0,0,0
"55",55,1,1,1,1,1
"56",56,1,1,1,1,1
"57",57,1,1,1,1,0
"58",58,1,1,1,1,1
"59",59,1,0,0,0,0
"60",60,0,1,1,1,1
"61",61,1,1,1,1,1
"62",62,1,1,1,1,1
"63",63,1,1,1,1,1
"64",64,1,0,0,0,0
"65",65,1,1,0,1,1
"66",66,1,0,1,0,0
"67",67,1,1,0,1,1
"68",68,0,1,1,1,1
"69",69,1,1,1,1,1
"70",70,0,1,1,1,0
"71",71,0,1,1,1,1
"72",72,0,1,1,1,1
"73",73,0,1,1,0,1
"74",74,0,1,1,1,1
"75",75,1,1,1,1,0
"76",76,1,1,1,1,1
"77",77,0,1,1,1,1
"78",78,0,1,0,1,1
"79",79,0,1,1,1,1
"80",80,0,1,1,1,1
"81",81,0,1,0,1,0
"82",82,0,1,1,1,1
"83",83,1,0,0,0,0
"84",84,1,0,1,0,0
"85",85,1,1,1,1,1
"86",86,1,1,1,1,1
"87",87,1,1,1,1,1
"88",88,1,1,1,1,1
"89",89,1,0,0,0,0
"90",90,1,1,1,1,1
"91",91,0,1,0,1,1
"92",92,0,1,1,1,1
"93",93,0,1,1,0,1
"94",94,0,1,1,1,1
"95",95,1,1,1,0,1
"96",96,1,1,1,1,1
"97",97,1,1,1,1,1
"98",98,1,0,1,0,0
"99",99,0,1,0,1,1
"100",100,1,0,0,0,0
"101",101,1,1,1,1,1
"102",102,0,1,1,1,1
"103",103,1,1,1,1,1
"104",104,1,1,1,1,1
"105",105,1,1,1,1,1
"106",106,0,0,0,0,0
"107",107,0,1,1,0,1
"108",108,1,0,0,0,0
"109",109,0,0,0,0,0
"110",110,1,1,1,1,1
"111",111,0,1,1,1,1
"112",112,1,1,1,1,1
"113",113,0,1,1,1,1
"114",114,0,1,1,1,1
"115",115,1,1,1,1,1
"116",116,1,1,1,1,1
"117",117,0,1,1,1,1
"118",118,1,0,0,0,0
"119",119,1,0,0,0,0
"120",120,1,1,0,1,1
"121",121,1,1,1,1,1
"122",122,1,0,0,1,0
"123",123,1,1,1,1,1
"124",124,0,1,1,1,1
"125",125,1,1,0,1,1
"126",126,0,1,1,1,1
"127",127,0,1,0,1,1
"128",128,0,1,1,1,1
"129",129,1,1,1,1,1
"130",130,0,1,1,1,1
"131",131,1,1,1,1,1
"132",132,0,1,0,1,0
"133",133,0,1,1,1,1
"134",134,0,1,0,1,1
"135",135,0,1,1,1,1
"136",136,0,1,1,1,1
"137",137,1,0,1,0,0
"138",138,1,1,0,1,1
"139",139,1,1,1,1,1
"140",140,0,1,0,1,1
"141",141,0,0,0,0,0
"142",142,1,1,1,0,1
"143",143,0,1,1,1,1
"144",144,1,1,1,0,1
"145",145,1,1,1,1,1
"146",146,0,1,1,1,1
"147",147,1,1,0,0,1
"148",148,0,1,1,1,1
"149",149,0,1,1,1,1
"150",150,0,1,1,0,1
"151",151,1,1,1,1,1
"152",152,1,0,0,0,0
"153",153,1,1,0,1,1
"154",154,0,1,1,1,1
"155",155,1,1,1,1,1
"156",156,0,1,1,1,1
"157",157,1,0,0,0,0
"158",158,0,1,0,0,1
"159",159,1,1,1,1,1
"160",160,1,1,1,1,1
"161",161,1,1,1,1,1
"162",162,0,1,1,0,0
"163",163,0,1,0,1,1
"164",164,0,1,1,1,1
"165",165,1,1,0,1,1
"166",166,1,1,1,0,1
"167",167,1,0,0,0,0
"168",168,0,1,1,1,1
"169",169,1,1,1,0,1
"170",170,1,1,1,1,1
"171",171,1,1,1,1,1
"172",172,0,1,1,1,0
"173",173,1,1,1,1,1
"174",174,1,0,0,1,0
