"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,0,0,1
"2",2,0,1,0,1,1
"3",3,0,1,1,1,1
"4",4,0,1,1,1,1
"5",5,0,1,0,1,1
"6",6,0,1,1,1,0
"7",7,1,1,1,1,1
"8",8,0,1,1,1,1
"9",9,0,1,1,1,1
"10",10,1,0,0,0,0
"11",11,0,1,1,1,1
"12",12,1,1,0,1,1
"13",13,1,1,0,1,1
"14",14,1,1,0,1,1
"15",15,0,1,1,1,1
"16",16,1,0,0,0,0
"17",17,0,1,1,1,1
"18",18,0,1,1,1,1
"19",19,1,1,1,1,1
"20",20,0,1,1,1,1
"21",21,1,1,1,1,1
"22",22,0,1,1,1,1
"23",23,1,0,0,0,0
"24",24,0,0,0,0,0
"25",25,0,1,0,1,1
"26",26,1,0,0,0,0
"27",27,1,1,1,1,1
"28",28,1,0,0,0,0
"29",29,1,0,0,0,0
"30",30,0,1,1,1,0
"31",31,0,0,0,0,0
"32",32,0,1,1,0,1
"33",33,1,0,0,0,0
"34",34,1,1,1,1,1
"35",35,0,1,0,1,1
"36",36,0,1,1,1,1
"37",37,0,1,1,1,0
"38",38,0,1,1,1,1
"39",39,1,1,1,1,1
"40",40,0,1,1,1,0
"41",41,0,0,0,0,0
"42",42,0,1,1,1,1
"43",43,1,1,1,1,1
"44",44,1,1,1,1,1
"45",45,0,0,0,1,0
"46",46,0,1,1,1,1
"47",47,1,1,1,1,1
"48",48,1,0,1,0,1
"49",49,1,1,1,1,1
"50",50,1,1,0,0,1
"51",51,1,1,1,1,1
"52",52,1,0,0,0,0
"53",53,0,1,0,1,1
"54",54,0,1,0,0,1
"55",55,0,0,0,0,0
"56",56,1,1,1,1,1
"57",57,1,1,0,1,1
"58",58,0,1,1,0,1
"59",59,0,1,1,1,1
"60",60,0,1,1,1,1
"61",61,1,1,0,1,1
"62",62,1,0,0,1,0
"63",63,0,1,1,1,1
"64",64,1,0,0,0,0
"65",65,1,1,1,1,1
"66",66,1,1,0,1,1
"67",67,1,1,1,1,1
"68",68,0,1,1,1,1
"69",69,1,1,1,1,1
"70",70,0,1,1,0,0
"71",71,1,1,1,1,0
"72",72,1,0,0,0,0
"73",73,1,1,1,1,1
"74",74,0,1,1,1,1
"75",75,1,0,0,0,0
"76",76,1,1,1,1,1
"77",77,1,1,1,1,1
"78",78,1,1,0,1,1
"79",79,0,1,1,1,1
"80",80,0,1,1,1,1
"81",81,1,1,1,1,1
"82",82,1,0,0,1,0
"83",83,1,1,1,1,1
"84",84,1,1,1,0,1
"85",85,0,1,1,1,1
"86",86,1,1,1,1,1
