"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,1,1,1,1
"2",2,0,1,1,1,1
"3",3,1,1,1,1,1
"4",4,1,1,1,1,1
"5",5,1,0,0,0,0
"6",6,1,1,1,1,1
"7",7,0,1,1,1,1
"8",8,1,1,1,1,1
"9",9,1,0,1,0,0
"10",10,1,1,1,1,1
"11",11,0,1,0,1,1
"12",12,1,1,1,1,1
"13",13,1,1,1,0,1
"14",14,0,1,1,1,1
"15",15,0,1,1,1,1
"16",16,1,0,1,0,0
"17",17,0,1,1,1,1
"18",18,0,1,1,1,1
"19",19,1,1,1,1,1
"20",20,1,1,1,1,1
"21",21,1,1,1,1,1
"22",22,1,1,1,0,1
"23",23,0,1,1,1,1
"24",24,0,1,1,1,1
"25",25,1,1,1,1,1
"26",26,1,0,0,0,0
"27",27,0,1,0,1,0
"28",28,1,1,1,1,1
"29",29,0,1,0,0,1
"30",30,1,0,0,0,0
"31",31,0,1,1,0,1
"32",32,1,1,1,1,1
"33",33,0,1,0,1,0
"34",34,1,0,0,0,0
"35",35,0,1,1,1,1
"36",36,1,0,0,0,0
"37",37,1,1,1,1,1
"38",38,1,0,0,0,0
"39",39,0,1,0,1,0
"40",40,0,0,0,1,0
"41",41,1,1,1,1,1
"42",42,0,1,1,0,1
"43",43,0,1,1,1,1
"44",44,0,1,1,0,1
"45",45,0,1,1,1,1
"46",46,1,1,1,1,1
"47",47,1,0,0,0,0
"48",48,0,1,1,1,1
"49",49,0,1,1,1,1
"50",50,1,0,1,1,0
"51",51,1,0,0,0,0
"52",52,1,0,0,0,0
"53",53,0,1,1,1,1
"54",54,1,1,1,1,1
"55",55,0,0,0,0,0
"56",56,0,1,1,1,1
"57",57,1,0,0,0,0
"58",58,0,1,0,1,1
"59",59,1,1,1,1,1
"60",60,0,1,1,1,0
"61",61,0,1,1,1,0
"62",62,0,1,1,1,1
"63",63,1,1,1,1,1
"64",64,1,1,0,1,1
"65",65,1,1,1,1,0
"66",66,1,0,0,0,0
"67",67,1,1,1,0,1
"68",68,1,1,1,1,1
"69",69,0,1,1,1,1
"70",70,0,1,0,1,1
"71",71,1,1,1,1,1
"72",72,0,1,1,1,1
"73",73,0,1,1,1,0
"74",74,1,0,0,0,0
"75",75,1,1,1,1,1
"76",76,0,1,1,1,0
"77",77,1,0,0,0,0
"78",78,0,1,1,1,1
"79",79,0,1,1,1,1
"80",80,0,1,1,1,0
"81",81,0,1,1,1,1
"82",82,1,1,1,0,1
"83",83,1,1,1,1,1
"84",84,1,0,0,0,0
"85",85,0,1,1,1,1
"86",86,0,1,1,1,0
"87",87,0,1,1,0,1
"88",88,1,1,1,1,1
"89",89,0,1,0,1,1
"90",90,1,1,1,1,1
"91",91,1,0,0,0,0
"92",92,0,1,1,1,1
"93",93,1,1,1,1,1
"94",94,1,1,1,1,1
"95",95,0,1,1,1,1
"96",96,1,0,0,0,0
"97",97,1,0,0,0,0
"98",98,0,1,1,1,0
"99",99,1,0,0,0,0
"100",100,1,0,1,1,0
"101",101,0,1,1,1,1
"102",102,1,1,1,1,1
"103",103,0,1,1,1,1
"104",104,0,1,0,1,1
"105",105,0,1,1,1,0
"106",106,1,1,1,1,1
"107",107,0,1,1,1,0
"108",108,0,1,0,1,1
"109",109,1,1,1,1,1
"110",110,0,1,0,1,1
"111",111,0,1,1,0,1
"112",112,1,1,1,1,1
"113",113,1,1,1,1,1
"114",114,0,1,1,1,1
"115",115,1,1,1,1,1
"116",116,1,1,1,1,1
"117",117,1,1,1,1,1
"118",118,0,1,1,1,0
"119",119,1,0,0,0,0
"120",120,1,1,0,1,1
"121",121,0,1,1,1,1
