"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,1,0,0,1,0
"2",2,1,1,1,0,1
"3",3,1,0,1,0,0
"4",4,0,1,1,1,1
"5",5,0,1,0,1,1
"6",6,0,1,1,1,1
"7",7,0,1,1,1,0
"8",8,0,1,1,1,1
"9",9,1,1,1,1,1
"10",10,0,0,0,0,0
"11",11,1,0,0,0,0
"12",12,1,0,0,0,0
"13",13,0,1,1,1,1
"14",14,0,1,1,1,1
"15",15,1,1,1,1,1
"16",16,1,0,0,0,0
"17",17,0,1,1,1,1
"18",18,1,1,0,1,1
"19",19,0,1,1,1,1
"20",20,1,1,1,0,1
"21",21,0,1,1,1,1
"22",22,0,1,1,1,0
"23",23,1,1,0,1,1
"24",24,0,1,1,1,1
"25",25,1,0,0,0,1
"26",26,1,1,0,1,1
"27",27,0,1,0,1,0
"28",28,1,0,0,0,0
"29",29,1,1,0,1,1
"30",30,1,1,1,1,1
"31",31,1,1,1,1,1
"32",32,0,1,1,1,0
"33",33,1,1,1,1,1
"34",34,1,0,0,0,0
"35",35,0,0,0,0,0
"36",36,1,1,1,1,1
"37",37,1,0,1,1,0
"38",38,1,1,1,1,1
"39",39,0,1,0,1,1
"40",40,0,1,0,1,1
"41",41,0,1,1,1,1
"42",42,0,1,0,1,1
"43",43,0,1,0,1,1
"44",44,0,0,0,1,0
"45",45,1,1,1,1,1
"46",46,0,1,0,1,1
"47",47,1,1,1,1,1
"48",48,1,1,1,1,1
"49",49,0,1,1,1,1
"50",50,1,1,1,1,1
"51",51,0,1,1,1,1
"52",52,1,0,0,0,0
"53",53,0,1,1,1,1
"54",54,0,1,1,1,1
"55",55,1,1,1,1,1
"56",56,0,1,1,1,0
"57",57,1,1,1,1,1
"58",58,1,1,1,1,1
"59",59,1,0,0,1,0
"60",60,1,1,1,1,1
"61",61,0,1,1,1,1
"62",62,0,0,0,0,0
"63",63,0,1,1,1,1
"64",64,1,1,1,1,1
"65",65,0,1,0,1,0
"66",66,0,1,1,1,1
"67",67,0,1,1,1,1
"68",68,1,1,1,1,1
"69",69,1,0,0,0,0
"70",70,0,0,0,0,0
"71",71,1,1,1,1,1
"72",72,0,1,1,1,0
"73",73,0,1,0,1,1
"74",74,1,1,1,1,1
"75",75,0,1,1,1,1
"76",76,1,1,1,1,1
"77",77,0,1,0,1,1
"78",78,1,1,1,1,1
"79",79,1,0,0,1,0
"80",80,0,1,1,1,1
"81",81,1,1,1,1,1
"82",82,0,0,0,0,0
"83",83,0,1,1,1,1
"84",84,0,1,0,1,1
"85",85,0,0,0,1,0
"86",86,1,1,0,1,1
"87",87,0,0,0,0,0
"88",88,1,1,1,1,1
"89",89,1,0,0,0,0
"90",90,0,1,1,1,1
"91",91,0,1,1,1,1
"92",92,1,1,0,1,1
"93",93,0,1,1,1,1
"94",94,1,1,1,1,1
"95",95,0,1,1,1,1
"96",96,1,1,1,0,1
"97",97,1,1,1,1,1
"98",98,0,1,1,1,1
"99",99,0,0,0,0,0
"100",100,0,1,1,1,1
"101",101,0,1,1,1,0
"102",102,0,1,1,1,1
"103",103,1,1,0,1,0
"104",104,0,1,1,1,1
"105",105,1,0,0,0,0
"106",106,0,1,1,1,1
"107",107,1,1,1,0,1
"108",108,0,1,1,1,1
"109",109,0,1,1,1,0
"110",110,0,1,1,1,1
"111",111,0,1,1,0,1
"112",112,1,0,0,0,0
"113",113,0,1,0,1,0
"114",114,1,1,0,1,1
"115",115,0,1,1,1,1
"116",116,1,1,1,1,1
"117",117,0,1,1,1,1
"118",118,0,0,0,0,0
"119",119,0,1,1,1,1
"120",120,1,0,0,0,0
"121",121,0,1,1,1,1
"122",122,1,1,0,1,1
"123",123,0,1,1,1,1
"124",124,1,1,0,1,1
"125",125,0,1,1,1,1
"126",126,1,1,1,1,1
"127",127,1,1,1,1,1
"128",128,0,1,0,1,1
"129",129,0,1,1,1,1
"130",130,1,0,0,0,0
"131",131,0,1,1,1,1
"132",132,1,1,1,0,1
"133",133,0,1,1,1,1
"134",134,1,1,1,0,1
"135",135,1,1,1,1,0
"136",136,1,1,1,0,1
"137",137,1,1,1,1,1
"138",138,0,1,0,0,1
"139",139,1,1,1,1,1
"140",140,0,1,1,1,1
"141",141,1,1,1,0,1
"142",142,0,1,1,1,1
"143",143,0,1,0,0,1
"144",144,0,1,1,0,0
"145",145,0,1,1,1,0
"146",146,1,0,0,0,0
"147",147,1,1,1,1,1
"148",148,0,1,0,1,1
"149",149,1,1,1,1,1
"150",150,1,1,1,1,1
"151",151,0,1,1,1,1
"152",152,0,1,1,1,1
"153",153,1,1,1,0,1
"154",154,0,1,1,1,1
"155",155,1,1,1,1,1
"156",156,1,0,0,0,0
"157",157,1,1,1,1,1
"158",158,0,1,1,1,1
"159",159,0,1,1,1,1
"160",160,0,1,0,1,1
"161",161,1,1,1,1,1
"162",162,0,1,1,1,1
"163",163,0,1,1,0,1
"164",164,1,1,1,0,1
"165",165,0,1,1,1,0
"166",166,0,1,1,1,1
"167",167,1,1,1,1,1
"168",168,1,1,1,1,1
"169",169,0,1,1,1,1
"170",170,1,0,0,0,0
"171",171,1,0,0,0,0
"172",172,1,0,0,1,0
"173",173,1,1,1,1,1
"174",174,1,0,0,0,0
"175",175,1,0,0,0,0
"176",176,1,1,0,1,1
"177",177,1,1,0,1,1
"178",178,1,1,1,1,1
"179",179,0,1,1,0,1
"180",180,1,0,0,0,0
"181",181,0,1,0,1,1
"182",182,0,1,1,1,1
"183",183,1,0,0,0,0
"184",184,0,1,0,1,1
"185",185,1,1,1,1,1
"186",186,1,1,1,1,1
"187",187,1,1,1,0,1
"188",188,1,1,1,0,1
"189",189,0,1,1,1,1
"190",190,1,0,0,0,0
"191",191,1,1,1,1,1
"192",192,0,1,1,1,1
"193",193,0,1,1,1,1
"194",194,1,1,1,1,1
"195",195,0,1,1,1,1
"196",196,0,1,1,1,1
"197",197,1,1,0,1,1
"198",198,1,1,1,1,1
"199",199,1,1,1,1,1
"200",200,0,1,0,1,1
"201",201,1,0,0,0,0
"202",202,1,1,1,1,1
"203",203,1,1,1,1,1
"204",204,1,1,1,1,1
"205",205,0,1,1,1,0
"206",206,0,1,1,1,1
"207",207,1,1,0,1,1
"208",208,1,1,1,1,1
"209",209,1,1,1,1,1
"210",210,0,1,1,1,1
"211",211,1,0,0,0,0
"212",212,0,1,1,1,1
"213",213,1,0,0,1,0
"214",214,0,1,1,1,1
"215",215,1,1,1,1,1
"216",216,1,0,1,0,0
"217",217,0,1,1,1,1
"218",218,0,1,1,1,1
"219",219,1,1,0,1,0
"220",220,0,1,1,1,1
"221",221,1,1,1,1,1
"222",222,1,1,1,1,1
"223",223,1,0,0,0,0
"224",224,0,1,1,1,0
"225",225,0,1,1,1,1
"226",226,1,1,0,1,1
"227",227,1,1,1,1,1
"228",228,1,1,1,0,1
"229",229,0,1,1,0,0
"230",230,0,1,1,1,1
"231",231,1,1,1,1,1
"232",232,0,1,1,1,1
"233",233,1,1,1,1,1
"234",234,1,1,1,1,1
"235",235,0,1,1,1,1
"236",236,1,1,0,1,1
"237",237,1,1,1,1,0
"238",238,0,1,1,0,0
"239",239,0,1,0,1,1
"240",240,0,1,1,1,1
"241",241,0,1,1,1,1
"242",242,0,1,1,1,1
"243",243,0,0,0,0,1
"244",244,1,1,1,1,1
"245",245,0,0,0,0,0
"246",246,0,1,1,1,1
"247",247,0,1,1,1,1
"248",248,1,0,0,0,0
"249",249,1,1,1,1,1
"250",250,1,1,1,0,1
"251",251,1,1,1,1,1
"252",252,1,1,1,0,1
"253",253,0,1,1,1,0
"254",254,0,1,0,1,1
"255",255,1,1,0,1,1
"256",256,0,1,0,1,1
"257",257,0,0,1,1,0
"258",258,1,0,0,0,0
"259",259,0,1,0,1,1
"260",260,1,1,1,1,1
"261",261,1,1,1,1,1
"262",262,0,0,0,0,0
"263",263,0,1,1,1,1
"264",264,1,1,1,0,1
"265",265,1,1,1,1,1
"266",266,1,1,1,1,1
"267",267,0,1,1,1,1
"268",268,1,1,1,1,1
"269",269,0,1,1,1,1
"270",270,1,1,1,1,1
"271",271,1,1,1,1,1
"272",272,1,1,1,1,1
"273",273,0,1,1,1,1
"274",274,1,1,0,1,1
"275",275,1,1,1,1,1
"276",276,0,1,1,1,1
"277",277,1,1,1,1,1
"278",278,0,1,1,1,0
"279",279,0,1,1,1,1
"280",280,0,1,1,1,1
"281",281,1,0,0,0,0
"282",282,1,1,1,1,1
"283",283,0,1,1,1,1
"284",284,1,1,1,1,1
"285",285,0,0,0,0,0
"286",286,1,0,0,0,0
"287",287,1,1,1,1,1
"288",288,0,1,0,1,1
"289",289,0,1,1,1,1
"290",290,1,1,1,1,1
"291",291,0,1,1,1,1
"292",292,0,1,0,1,0
"293",293,0,0,0,0,0
"294",294,1,1,1,1,1
"295",295,1,0,1,0,0
"296",296,0,1,1,1,1
"297",297,1,1,1,1,1
"298",298,0,1,1,1,1
"299",299,1,1,1,0,1
"300",300,0,1,1,1,0
"301",301,1,1,1,1,1
"302",302,1,1,1,1,1
"303",303,0,1,1,1,1
"304",304,0,1,1,1,1
"305",305,1,1,1,1,1
"306",306,1,1,1,0,1
"307",307,0,1,1,1,1
"308",308,1,1,0,1,1
"309",309,1,1,1,1,1
"310",310,1,1,1,1,1
"311",311,0,1,1,1,1
"312",312,0,1,1,1,1
"313",313,1,0,0,0,0
"314",314,1,1,1,0,1
"315",315,0,1,1,1,1
"316",316,1,1,1,1,1
"317",317,0,0,0,0,0
"318",318,1,0,0,1,0
"319",319,1,1,1,0,1
"320",320,0,1,1,1,1
"321",321,0,1,1,1,1
"322",322,0,1,1,1,1
"323",323,1,0,0,0,0
"324",324,1,1,1,1,1
"325",325,0,1,1,1,1
"326",326,1,1,1,1,1
"327",327,0,0,0,0,0
"328",328,0,1,1,1,0
"329",329,1,0,0,1,0
"330",330,0,1,1,1,0
"331",331,1,1,0,1,1
"332",332,1,0,1,0,0
"333",333,0,1,0,1,0
"334",334,1,1,0,1,1
"335",335,0,1,1,1,1
"336",336,0,0,0,0,0
"337",337,0,1,0,1,1
"338",338,1,0,0,0,0
"339",339,1,1,1,1,1
"340",340,0,1,1,0,1
"341",341,0,1,1,1,1
"342",342,0,1,1,1,1
"343",343,0,0,0,0,0
"344",344,0,1,1,0,1
"345",345,1,1,1,1,1
"346",346,0,1,1,1,1
"347",347,1,0,0,1,0
"348",348,0,1,1,1,0
"349",349,1,0,0,0,0
"350",350,0,1,1,1,1
"351",351,1,1,0,1,1
"352",352,1,1,1,1,1
"353",353,0,1,1,1,1
"354",354,1,0,0,0,0
"355",355,1,1,1,1,1
"356",356,0,1,1,1,1
"357",357,0,1,1,1,0
"358",358,1,1,0,1,1
"359",359,0,1,1,1,1
"360",360,0,1,1,1,1
"361",361,1,1,1,1,1
"362",362,0,1,1,1,0
"363",363,0,1,1,1,0
"364",364,1,1,1,1,1
"365",365,1,1,1,1,1
"366",366,1,1,1,1,1
"367",367,1,1,0,1,1
"368",368,1,1,1,0,1
"369",369,0,1,1,1,1
"370",370,1,1,1,1,1
"371",371,1,1,1,1,1
"372",372,1,1,0,1,1
"373",373,0,1,1,1,0
"374",374,0,1,1,1,1
"375",375,0,1,0,1,1
"376",376,0,1,0,1,1
"377",377,1,1,1,1,1
"378",378,1,1,1,0,1
"379",379,1,1,0,1,1
"380",380,1,0,0,0,0
"381",381,1,1,0,1,1
"382",382,1,1,1,1,1
"383",383,1,1,0,1,1
"384",384,1,1,0,1,1
"385",385,1,0,1,0,0
"386",386,0,1,1,1,1
"387",387,0,1,1,1,1
"388",388,1,0,0,0,0
"389",389,1,1,1,1,1
"390",390,1,1,0,1,1
"391",391,1,0,0,0,0
"392",392,1,1,1,1,1
"393",393,0,1,1,1,1
