"","id","is_male","repaid","curr_test","new_test_1","new_test_2"
"1",1,0,1,1,1,1
"2",2,0,0,0,0,0
"3",3,0,1,1,1,0
"4",4,0,0,0,0,0
"5",5,0,1,1,1,1
"6",6,1,1,1,1,1
"7",7,0,1,1,1,1
"8",8,0,1,0,1,1
"9",9,1,0,0,0,0
"10",10,0,0,0,0,0
"11",11,1,1,1,1,1
"12",12,1,1,1,1,1
"13",13,0,0,0,1,1
"14",14,0,1,1,1,1
"15",15,1,1,1,1,1
"16",16,0,1,1,0,1
"17",17,0,1,1,1,1
"18",18,1,1,1,1,1
"19",19,1,0,0,0,0
"20",20,0,1,1,1,1
"21",21,0,1,1,1,1
"22",22,1,1,1,1,1
"23",23,1,1,1,1,1
"24",24,0,1,1,1,1
"25",25,0,1,1,1,1
"26",26,1,1,0,1,0
"27",27,1,0,0,1,0
"28",28,1,0,0,0,0
"29",29,0,1,1,1,0
"30",30,1,1,1,1,1
"31",31,0,1,0,0,1
"32",32,1,1,1,1,1
"33",33,1,1,1,0,1
"34",34,0,1,1,1,0
"35",35,1,1,0,1,1
"36",36,1,1,1,1,1
"37",37,0,1,1,1,1
"38",38,0,1,1,0,1
"39",39,0,1,1,1,1
"40",40,0,1,0,1,1
"41",41,1,0,0,0,0
"42",42,1,0,0,0,0
"43",43,0,1,1,0,1
"44",44,0,1,1,1,1
"45",45,1,1,1,1,1
"46",46,1,1,1,1,1
"47",47,0,1,1,0,1
"48",48,0,1,1,1,1
"49",49,0,1,1,1,1
"50",50,1,0,0,1,0
"51",51,0,1,1,1,0
"52",52,1,0,0,0,0
"53",53,0,1,1,0,1
"54",54,1,1,1,1,1
"55",55,1,1,1,1,1
"56",56,0,1,1,1,1
"57",57,1,1,1,1,1
"58",58,0,1,1,1,0
"59",59,1,1,1,1,1
"60",60,0,0,0,0,0
"61",61,1,1,1,1,0
"62",62,0,1,1,0,1
"63",63,0,1,1,1,1
"64",64,1,0,0,0,0
"65",65,0,1,1,1,1
"66",66,1,0,1,0,0
"67",67,0,1,1,1,0
"68",68,1,1,1,1,1
"69",69,0,1,1,1,1
"70",70,0,1,1,1,1
"71",71,1,1,0,1,1
"72",72,1,0,0,0,0
"73",73,0,1,1,1,1
"74",74,0,1,1,1,0
"75",75,0,1,1,1,1
"76",76,1,1,1,0,1
"77",77,0,1,0,1,1
"78",78,0,1,1,1,1
"79",79,0,1,0,1,1
"80",80,0,1,0,1,1
"81",81,0,1,0,1,0
"82",82,1,0,0,0,0
"83",83,0,1,1,1,1
"84",84,0,1,1,1,1
"85",85,1,1,1,1,1
"86",86,0,1,1,1,1
"87",87,0,1,1,1,1
"88",88,0,1,0,1,0
"89",89,0,1,1,0,1
"90",90,0,1,1,1,1
"91",91,1,1,1,1,1
"92",92,1,1,0,1,1
"93",93,0,1,1,0,1
"94",94,1,1,1,1,1
"95",95,0,0,0,0,0
"96",96,0,1,0,1,1
"97",97,0,1,1,1,1
"98",98,1,0,0,0,0
"99",99,1,1,1,1,1
"100",100,1,0,1,0,0
"101",101,0,1,1,1,1
"102",102,0,1,1,0,1
"103",103,0,1,1,1,1
"104",104,0,1,1,1,1
"105",105,0,1,1,1,1
"106",106,1,0,0,0,0
"107",107,1,1,1,1,1
"108",108,0,1,1,1,0
"109",109,0,1,1,1,1
"110",110,1,0,0,0,0
"111",111,0,1,1,1,0
"112",112,1,0,0,0,0
"113",113,1,1,1,1,1
"114",114,0,0,0,0,0
"115",115,0,1,0,1,1
"116",116,0,1,1,1,1
"117",117,0,1,1,1,0
"118",118,1,1,1,1,1
"119",119,0,1,1,1,1
"120",120,1,0,0,0,0
"121",121,1,1,1,1,1
"122",122,0,1,1,1,1
"123",123,0,1,1,1,1
"124",124,0,1,0,0,1
"125",125,1,0,0,0,0
"126",126,0,1,1,1,1
"127",127,0,1,1,1,1
"128",128,0,0,0,0,0
"129",129,1,0,0,0,0
"130",130,0,1,1,1,1
"131",131,0,1,1,1,1
"132",132,1,0,0,0,0
"133",133,0,1,1,1,1
"134",134,1,0,0,0,0
"135",135,1,0,0,0,0
"136",136,1,0,0,0,0
"137",137,0,1,0,1,0
"138",138,0,1,1,0,1
"139",139,1,1,0,1,1
"140",140,0,1,0,1,1
"141",141,1,1,0,1,1
"142",142,1,0,0,0,0
"143",143,1,1,1,1,1
"144",144,1,0,0,0,0
"145",145,1,1,1,1,1
"146",146,1,0,0,0,0
"147",147,0,1,1,1,1
"148",148,0,0,1,0,0
"149",149,1,0,1,0,0
"150",150,1,1,0,1,1
"151",151,1,1,1,1,1
"152",152,1,1,1,0,1
"153",153,1,0,0,0,0
"154",154,0,1,1,0,1
"155",155,1,1,1,1,1
"156",156,1,1,0,1,1
"157",157,1,0,0,0,0
"158",158,1,1,1,1,1
"159",159,0,1,0,1,1
"160",160,1,1,0,1,1
"161",161,0,0,1,0,0
"162",162,1,1,1,1,1
"163",163,1,0,0,0,0
"164",164,1,1,1,1,1
"165",165,1,1,1,1,1
"166",166,0,1,1,1,1
"167",167,1,0,0,0,0
"168",168,0,1,1,1,1
"169",169,1,0,0,0,0
"170",170,0,1,1,1,1
"171",171,1,0,0,0,0
"172",172,0,0,0,0,0
"173",173,1,0,0,0,0
"174",174,0,1,1,1,1
"175",175,0,0,0,0,0
"176",176,1,1,0,0,1
"177",177,0,1,1,1,0
"178",178,1,1,1,1,1
"179",179,0,1,0,1,0
"180",180,1,1,1,1,1
"181",181,0,1,0,1,0
"182",182,0,1,0,1,1
"183",183,1,1,1,0,1
"184",184,1,1,1,1,1
"185",185,0,1,1,1,1
"186",186,0,0,0,0,0
"187",187,1,1,0,1,1
"188",188,1,1,1,1,1
"189",189,0,1,1,1,1
"190",190,1,1,1,1,1
"191",191,1,1,1,1,1
"192",192,0,1,0,1,1
"193",193,0,1,1,1,1
"194",194,1,1,1,1,1
"195",195,1,1,1,1,1
"196",196,1,1,1,1,1
"197",197,0,1,0,1,1
"198",198,0,1,0,1,0
"199",199,1,0,1,0,0
"200",200,0,1,0,1,1
"201",201,0,1,1,1,0
"202",202,1,1,1,1,1
"203",203,0,1,1,0,1
"204",204,0,1,1,0,0
"205",205,1,1,0,0,1
"206",206,1,1,0,1,1
"207",207,0,1,1,1,1
"208",208,1,1,1,1,1
"209",209,0,1,1,1,1
"210",210,1,1,0,1,1
"211",211,1,1,0,1,1
"212",212,1,1,0,1,1
"213",213,1,1,1,0,1
"214",214,1,1,1,0,1
"215",215,0,1,1,1,1
"216",216,0,1,1,1,1
"217",217,1,1,1,1,1
"218",218,1,1,1,1,1
"219",219,0,0,0,0,0
"220",220,0,1,1,1,1
"221",221,1,1,1,1,1
"222",222,1,0,0,1,0
"223",223,1,1,1,1,1
"224",224,1,0,0,0,0
"225",225,0,0,0,0,1
"226",226,0,1,0,0,0
"227",227,0,1,1,1,1
"228",228,1,0,0,0,0
"229",229,1,0,0,0,0
"230",230,1,1,1,1,1
"231",231,1,1,1,1,1
"232",232,0,0,0,0,0
"233",233,0,1,0,1,0
"234",234,0,1,1,1,1
"235",235,1,0,0,0,0
"236",236,0,1,1,1,1
"237",237,0,1,1,1,1
"238",238,0,1,1,1,0
"239",239,1,1,1,1,1
"240",240,1,0,0,0,0
"241",241,1,1,1,0,1
"242",242,0,1,0,1,1
"243",243,0,1,1,1,1
"244",244,0,1,1,1,1
"245",245,0,1,1,1,1
"246",246,0,0,0,0,0
"247",247,1,1,1,1,1
"248",248,1,0,0,0,0
"249",249,1,1,1,1,1
"250",250,1,1,1,1,1
"251",251,0,1,1,1,1
"252",252,1,0,0,0,0
"253",253,0,1,1,1,1
"254",254,1,1,1,1,1
"255",255,1,1,1,1,1
"256",256,0,1,1,1,1
"257",257,1,1,0,1,1
"258",258,1,1,1,1,1
"259",259,1,1,1,1,1
"260",260,0,0,0,0,0
"261",261,0,1,1,1,1
"262",262,0,1,0,1,0
"263",263,1,1,0,1,1
"264",264,1,1,1,0,1
"265",265,0,1,1,0,1
"266",266,0,1,1,1,0
"267",267,1,1,1,1,1
"268",268,0,1,0,0,1
"269",269,1,0,0,0,0
"270",270,0,1,0,1,0
"271",271,0,1,1,1,1
"272",272,0,1,1,1,1
"273",273,1,1,1,1,1
"274",274,0,1,1,1,1
"275",275,1,0,0,0,0
"276",276,1,0,0,0,0
"277",277,1,1,1,0,1
"278",278,1,1,0,1,1
"279",279,1,1,1,1,1
"280",280,1,0,0,0,0
"281",281,0,1,1,0,1
"282",282,1,0,0,0,0
"283",283,1,0,0,0,0
"284",284,0,1,0,0,1
"285",285,0,1,1,1,1
"286",286,0,1,1,1,1
"287",287,1,1,1,1,1
"288",288,0,1,1,1,1
"289",289,1,1,1,1,1
"290",290,1,0,0,0,0
"291",291,0,1,1,1,1
"292",292,0,1,1,1,1
"293",293,1,1,0,1,1
"294",294,1,0,0,0,0
"295",295,0,1,1,1,0
"296",296,0,1,0,1,1
"297",297,1,1,1,1,1
"298",298,0,1,1,1,1
"299",299,0,1,0,1,1
"300",300,1,1,1,1,1
"301",301,0,1,1,1,1
"302",302,0,1,1,0,1
"303",303,1,1,1,0,1
"304",304,1,1,0,1,1
"305",305,0,0,0,1,0
"306",306,0,1,1,1,1
"307",307,0,0,0,0,1
"308",308,0,1,1,1,0
"309",309,1,1,1,0,1
"310",310,1,1,1,1,1
"311",311,0,1,1,1,0
"312",312,1,1,1,1,1
"313",313,0,1,0,1,1
"314",314,1,1,0,1,1
"315",315,1,1,0,1,1
"316",316,1,0,0,0,0
"317",317,0,1,0,1,1
"318",318,0,1,1,1,1
"319",319,1,1,1,1,1
"320",320,0,0,0,0,0
"321",321,0,1,1,1,1
"322",322,0,1,1,1,1
"323",323,0,1,1,1,0
"324",324,0,1,1,1,1
"325",325,0,1,1,1,1
"326",326,0,1,1,0,1
"327",327,0,1,1,1,1
"328",328,1,0,0,0,0
"329",329,1,1,1,1,1
"330",330,1,1,1,1,1
"331",331,0,1,1,1,1
"332",332,0,1,1,1,1
"333",333,1,1,1,1,1
"334",334,1,1,1,1,1
"335",335,0,1,1,1,0
"336",336,1,1,1,1,1
"337",337,0,1,1,1,0
"338",338,0,1,1,0,1
"339",339,1,1,1,1,1
"340",340,0,1,1,1,1
"341",341,1,1,1,0,1
"342",342,0,1,1,1,1
"343",343,0,1,1,0,1
"344",344,1,0,1,0,0
"345",345,1,0,0,1,0
"346",346,1,1,0,1,1
"347",347,1,0,0,0,0
"348",348,1,1,0,1,1
"349",349,1,1,1,1,1
"350",350,1,1,1,1,1
"351",351,0,1,1,1,1
"352",352,0,1,1,1,0
"353",353,1,1,0,1,1
"354",354,0,1,1,1,1
"355",355,1,1,1,1,1
"356",356,1,1,0,1,1
"357",357,0,1,1,1,1
"358",358,0,1,1,1,1
"359",359,0,1,1,0,0
"360",360,1,1,1,1,1
"361",361,0,1,1,1,0
"362",362,0,1,1,1,1
"363",363,1,1,0,1,1
"364",364,0,1,1,1,1
"365",365,1,0,0,0,0
"366",366,1,1,1,1,1
"367",367,0,1,1,1,1
"368",368,0,1,1,1,0
"369",369,1,0,0,0,1
"370",370,0,1,1,1,0
"371",371,1,1,1,1,1
"372",372,0,1,0,1,1
"373",373,0,1,1,1,1
"374",374,0,1,1,1,1
"375",375,0,1,1,1,1
"376",376,0,1,1,0,0
"377",377,1,1,1,0,1
"378",378,0,1,1,1,1
"379",379,1,1,0,1,1
"380",380,1,0,0,0,0
"381",381,0,1,1,1,0
"382",382,1,1,1,1,1
"383",383,0,1,1,1,1
"384",384,0,1,1,1,1
"385",385,0,1,0,1,1
"386",386,1,1,1,1,1
"387",387,1,0,0,0,0
"388",388,1,1,1,1,1
"389",389,0,0,0,0,1
"390",390,1,0,0,0,0
"391",391,1,1,1,0,1
"392",392,0,1,1,0,1
"393",393,0,1,1,1,0
"394",394,0,1,1,1,1
"395",395,0,1,1,1,1
"396",396,0,1,1,1,1
"397",397,0,1,1,1,0
"398",398,0,1,1,1,1
"399",399,0,1,1,0,1
"400",400,1,0,1,0,0
"401",401,0,1,0,1,1
"402",402,0,1,1,1,0
"403",403,1,0,0,0,0
"404",404,0,1,0,1,1
"405",405,0,1,1,1,1
"406",406,0,0,0,0,0
"407",407,0,1,0,1,1
"408",408,1,1,1,1,1
"409",409,0,1,1,1,0
"410",410,0,1,1,1,1
"411",411,1,1,0,1,1
"412",412,1,1,0,1,1
"413",413,1,1,1,1,1
"414",414,1,1,1,1,1
"415",415,0,1,1,0,1
"416",416,0,1,0,1,1
"417",417,1,0,0,0,0
"418",418,0,1,1,1,1
"419",419,1,0,0,0,0
"420",420,0,1,1,1,1
"421",421,1,1,1,1,1
"422",422,0,1,0,1,1
"423",423,1,1,1,1,1
"424",424,0,1,0,1,0
"425",425,0,1,1,1,1
"426",426,1,1,1,1,0
"427",427,1,1,1,1,1
"428",428,1,1,1,1,1
"429",429,0,1,1,1,1
"430",430,1,1,1,1,1
"431",431,1,1,0,1,1
"432",432,1,1,1,1,1
"433",433,0,0,0,0,0
"434",434,0,1,0,1,0
"435",435,0,1,1,1,1
"436",436,1,1,1,1,1
"437",437,1,1,1,0,1
"438",438,0,1,1,1,1
"439",439,1,0,0,0,0
"440",440,0,1,1,0,1
"441",441,0,1,1,1,1
"442",442,0,1,1,1,1
"443",443,1,1,1,1,1
"444",444,0,1,1,1,1
"445",445,0,1,1,1,1
"446",446,1,0,0,0,0
"447",447,1,1,1,1,1
"448",448,1,0,0,0,0
"449",449,0,1,1,1,1
"450",450,1,1,1,1,1
"451",451,0,1,1,1,1
"452",452,0,1,1,1,1
"453",453,0,1,1,1,1
"454",454,1,1,1,0,1
"455",455,1,1,1,1,1
"456",456,0,1,0,1,1
"457",457,1,1,0,1,1
"458",458,1,1,1,1,1
"459",459,0,1,1,1,1
"460",460,1,1,1,1,1
"461",461,1,1,0,1,1
"462",462,1,1,1,1,1
"463",463,1,0,0,0,0
"464",464,1,1,1,1,1
"465",465,1,1,1,1,1
"466",466,1,0,0,0,0
"467",467,1,1,1,1,1
"468",468,1,0,0,0,0
"469",469,1,1,1,1,1
"470",470,0,1,1,1,1
"471",471,0,1,1,1,1
"472",472,1,1,1,0,1
"473",473,0,1,1,1,1
"474",474,1,0,0,0,0
"475",475,0,1,1,0,1
"476",476,0,1,1,1,1
"477",477,1,1,1,1,1
"478",478,0,1,0,0,1
"479",479,1,1,1,1,1
"480",480,0,1,1,1,1
"481",481,1,1,1,1,1
"482",482,1,1,1,1,1
"483",483,0,1,1,1,1
"484",484,1,1,1,1,1
"485",485,1,1,0,1,1
"486",486,1,1,1,1,1
"487",487,0,1,0,1,1
"488",488,1,0,0,0,1
"489",489,1,1,1,1,1
"490",490,0,0,0,0,0
"491",491,1,1,1,1,1
"492",492,0,0,0,0,0
"493",493,1,1,1,1,1
"494",494,0,1,1,1,1
"495",495,1,1,1,1,1
"496",496,1,1,1,1,1
"497",497,1,1,1,1,1
"498",498,0,1,1,1,1
"499",499,1,0,0,0,0
"500",500,1,1,1,1,1
"501",501,1,1,1,1,1
"502",502,1,1,1,1,1
"503",503,0,0,0,1,0
"504",504,0,1,0,1,0
"505",505,0,1,1,1,1
"506",506,1,1,0,1,1
